Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2025-07-15,EDGX Equities (K),164815454,219057565,468835297,852708316,7484844974.586802,10772942472.620200,16401690684.611415,34659478131.818417,1791405,1068842,3158562,6018809
2025-07-15,LTSE (L),172291,158424,338301,669016,11865450.110000,2607004.855000,11566244.707000,26038699.672000,1735,613,1477,3825
2025-07-15,NYSE Texas (M),16728786,24235607,20015368,60979761,1106758661.453300,2423421722.892300,2901083211.372900,6431263595.718500,24592,9235,25761,59588
2025-07-15,NYSE (N),1133229401,122752445,136433141,1392414987,61978191032.141592,8038304241.004598,5747374531.472799,75763869804.618989,3911122,404831,1082679,5398632
2025-07-15,NYSE Arca (P),258797828,531558782,925363991,1715720601,13174946152.220106,34227459607.312496,33027491035.870122,80429896795.402724,3112825,2418072,6601845,12132742
2025-07-15,NASDAQ (Q),508920150,254856227,1538044817,2301821194,30896709597.748403,19560378785.710797,100007992967.521872,150465081350.981072,7493592,1578245,11897859,20969696
2025-07-15,Members Exchange (U),72491757,94437528,214826244,381755529,3582290338.721099,5980234465.929805,7121829587.821404,16684354392.472308,836952,435366,1160081,2432399
2025-07-15,Investors Exchange (V),196011955,90393257,196650239,483055451,10089252116.169602,4690362854.780399,9927983188.825803,24707598159.775804,2301579,401647,2019770,4722996
2025-07-15,NASDAQ PSX (X),6921706,6268963,10385247,23575916,524135898.261500,552603702.449800,719105507.567100,1795845108.278400,135919,36909,150389,323217
2025-07-15,BYX Equities (Y),39418666,32798403,57038226,129255295,1619382587.372700,1774761627.542400,2063841635.408400,5457985850.323500,493920,198399,558340,1250659
2025-07-15,BZX Equities (Z),201698110,154723995,265552209,621974314,11115262618.413699,12490988945.839299,15254799758.915900,38861051323.168898,2961970,833939,2921694,6717603
2025-07-14,NYSE American (A),6580364,26361435,7728216,40670015,318441010.581300,347664134.408500,448936097.600700,1115041242.590500,66907,84734,77326,228967
2025-07-14,NASDAQ BX (B),13887291,8618885,18696903,41203079,974510660.961300,419372459.058300,1107209722.267500,2501092842.287100,209962,65679,247236,522877
2025-07-14,NYSE National (C),23763945,15314552,24299418,63377915,737327351.587500,608432136.618501,796939069.742900,2142698557.948901,262736,95504,246276,604516
2025-07-14,FINRA / Nasdaq TRF Chicago (DB),11616186,6647358,23659467,41923011,521299450.061900,280211200.553600,1474710962.525000,2276221613.140500,77956,28017,152520,258493
2025-07-14,FINRA / NYSE TRF (DN),81842597,63242679,274281779,419367055,2998732071.174900,1536258978.795600,5922896554.782602,10457887604.753102,532396,156899,742024,1431319
2025-07-14,FINRA / Nasdaq TRF Carteret (DQ),2159308343,1326311302,4017578887,7503198532,98712755815.882419,49788137533.011868,140381396065.854635,288882289414.748922,15936053,4411980,18616166,38964199
2025-07-14,MIAX Pearl (H),31970797,52442263,85230856,169643916,1047832260.752000,2900285680.601200,2204996743.177001,6153114684.530201,300590,202439,437786,940815
2025-07-14,EDGA Equities (J),28796473,18154874,53249388,100200735,1194178406.049700,1190425128.617100,1594861700.115000,3979465234.781800,401217,119187,447642,968046
2025-07-14,EDGX Equities (K),151391689,163721168,465491822,780604679,6270631911.606804,7739930647.926202,14305350742.875303,28315913302.408309,1667547,844920,3281653,5794120
2025-07-14,LTSE (L),191550,179571,257829,628950,6988484.605000,1775131.770000,6397276.718700,15160893.093700,910,450,1023,2383
2025-07-14,NYSE Texas (M),17230343,12265964,16884544,46380851,1441628242.424000,1298453104.868200,3011089097.623099,5751170444.915299,24414,7344,28757,60515
2025-07-14,NYSE (N),1058486288,91558160,128282536,1278326984,56854782668.205684,5438452206.038499,4965779070.539601,67259013944.783784,3514548,313992,986964,4815504
2025-07-14,NYSE Arca (P),234986118,409866782,913044827,1557897727,11094104936.833198,25168303323.725991,27462333772.136412,63724742032.695601,2788035,1891930,6638093,11318058
2025-07-14,NASDAQ (Q),467902482,197972200,1504245941,2170120623,27614639591.381493,14555293517.378706,89123516750.427961,131293449859.188160,6891135,1253364,11400320,19544819
2025-07-14,Members Exchange (U),64247156,71661359,193431258,329339773,3006866842.458100,4321536365.899401,5728899767.203798,13057302975.561299,731991,338719,1047813,2118523
2025-07-14,Investors Exchange (V),188265622,68194725,192699428,449159775,9471561805.792499,3433485613.655600,9347042702.302798,22252090121.750897,2254562,335682,1994136,4584380
2025-07-14,NASDAQ PSX (X),5582327,4045488,8728407,18356222,417038631.685100,383707105.287500,596826834.478200,1397572571.450800,117388,22414,139389,279191
2025-07-14,BYX Equities (Y),38804368,22711817,52486170,114002355,1546985798.154200,1218816318.686699,1868131558.688201,4633933675.529100,467996,149421,530827,1148244
2025-07-14,BZX Equities (Z),186279737,123328020,244487332,554095089,9628806617.270600,8935048100.831699,13743426340.491997,32307281058.594296,2665883,674636,2765545,6106064
2025-07-11,NYSE American (A),5889597,28685189,7218440,41793226,303169810.805700,317443274.964800,354813315.734700,975426401.505200,63175,86087,70391,219653
2025-07-11,NASDAQ BX (B),15253796,8984889,19612456,43851141,948322338.003000,418833856.668400,1085150418.538100,2452306613.209500,211043,67369,243296,521708
2025-07-11,NYSE National (C),22583305,14724310,25708178,63015793,738534223.020200,700305063.448499,760895423.999100,2199734710.467799,255909,105233,242543,603685
2025-07-11,FINRA / Nasdaq TRF Chicago (DB),13194006,5904170,23851016,42949192,502385857.186500,255745380.080700,1678717792.991599,2436849030.258799,74689,25759,150067,250515
2025-07-11,FINRA / NYSE TRF (DN),86365992,62941373,293573806,442881171,2994351801.185100,1752956539.010600,6462426186.626499,11209734526.822199,518740,149641,702516,1370897
2025-07-11,FINRA / Nasdaq TRF Carteret (DQ),2157567467,1297669620,4066990527,7522227614,93452686740.385265,51781095293.265335,142757484797.357506,287991266831.008106,15458719,4449194,18051353,37959266
2025-07-11,MIAX Pearl (H),32988730,52113839,81909683,167012252,1022266853.567900,3562339235.702702,2130965454.409900,6715571543.680502,295772,218265,429032,943069
2025-07-11,EDGA Equities (J),30033007,18721731,62177600,110932338,1216252346.466600,1410764425.417200,1574145737.478000,4201162509.361800,401578,129691,428191,959460
2025-07-11,EDGX Equities (K),148048914,164161084,488543140,800753138,5954930521.734898,7826004515.287500,14848301443.653801,28629236480.676199,1565170,876441,3095757,5537368
2025-07-11,LTSE (L),86921,199506,195087,481514,4429652.220000,1403319.290000,6249937.299100,12082908.809100,820,421,1062,2303
2025-07-11,NYSE Texas (M),17060664,18877014,24560538,60498216,1406113190.209600,2209856258.916000,4776286182.936203,8392255632.061803,29282,6835,29921,66038
2025-07-11,NYSE (N),1039203449,91142160,115868769,1246214378,56275264650.848000,5172849404.116301,4526366525.278700,65974480580.243001,3431364,308239,928811,4668414
2025-07-11,NYSE Arca (P),239894693,432222399,980969444,1653086536,10671826341.567504,27772783838.791400,29066185997.938886,67510796178.297790,2668353,2077480,6427655,11173488
2025-07-11,NASDAQ (Q),447981782,202999302,1446769761,2097750845,25696575133.972294,15998298305.629006,91850178325.407644,133545051765.008944,6476004,1317828,10950100,18743932
2025-07-11,Members Exchange (U),63541705,72602554,225189684,361333943,2815478955.096999,4656113457.350698,6430375173.195102,13901967585.642799,680777,357369,1080839,2118985
2025-07-11,Investors Exchange (V),182448040,73971132,180522208,436941380,9112431337.722099,3993936327.921698,9007899789.320103,22114267454.963900,2157216,346944,1884138,4388298
2025-07-11,NASDAQ PSX (X),5931624,4707486,8733563,19372673,361665059.969600,488449172.498800,512446453.012400,1362560685.480800,106648,27415,126092,260155
2025-07-11,BYX Equities (Y),42663764,24132177,52926241,119722182,1505375213.127100,1223269485.830301,1832235997.314200,4560880696.271601,463724,163743,515967,1143434
2025-07-11,BZX Equities (Z),174480677,125443012,279821797,579745486,8895194494.622902,10175618156.752098,15011509747.655898,34082322399.030898,2491399,695697,2699924,5887020
2025-07-10,NYSE American (A),6595838,29179863,7851242,43626943,307819234.258700,300542054.298800,322945750.327100,931307038.884600,63348,87649,66984,217981
2025-07-10,NASDAQ BX (B),16641496,10320029,20866982,47828507,1100233298.691500,443847120.907200,1183349831.236000,2727430250.834700,240056,63489,248627,552172
2025-07-10,NYSE National (C),25612031,14521164,27666409,67799604,974142030.606200,737147636.259400,962854066.313900,2674143733.179500,285027,83690,266021,634738
2025-07-10,FINRA / Nasdaq TRF Chicago (DB),13739602,6507271,25628922,45875795,604778740.789900,263920897.394100,1829298984.623301,2697998622.807301,85327,24917,148182,258426
2025-07-10,FINRA / NYSE TRF (DN),100484033,66890789,335278987,502653809,3600290827.479800,1667001777.355400,6727320260.251600,11994612865.086800,562080,146429,684097,1392606
2025-07-10,FINRA / Nasdaq TRF Carteret (DQ),2510844811,1488370122,5040731069,9039946002,108356807957.944724,57927012105.262842,151444060955.952484,317727881019.160050,17255913,4270717,18992394,40519024
2025-07-10,MIAX Pearl (H),39691675,60445961,98194479,198332115,1292144856.611300,3219187105.093300,2472257690.086001,6983589651.790601,366811,224017,458323,1049151
2025-07-10,EDGA Equities (J),36358093,19817114,62301805,118477012,1412354844.810000,1358385323.880500,1805056335.459101,4575796504.149601,457582,131444,460716,1049742
2025-07-10,EDGX Equities (K),191782737,176879909,588030277,956692923,7566350705.281001,7379033374.883897,15087076194.847909,30032460275.012807,2046530,828071,3005368,5879969
2025-07-10,LTSE (L),175679,163412,213396,552487,7798785.940000,3629913.172600,6406866.302600,17835565.415200,1070,484,1193,2747
2025-07-10,NYSE Texas (M),15683989,29972468,16329505,61985962,1289507421.369200,3175849007.430000,2662287570.170400,7127643998.969600,30775,9098,31405,71278
2025-07-10,NYSE (N),1107142167,87315620,136335531,1330793318,60914243308.568106,5062820038.766002,4939978952.056600,70917042299.390708,3737441,286099,964169,4987709
2025-07-10,NYSE Arca (P),315068074,465258009,1297580447,2077906530,13139151604.354601,26327484544.083031,28796456408.617499,68263092557.055131,3446040,1968080,6058052,11472172
2025-07-10,NASDAQ (Q),533042976,211493929,1570760436,2315297341,30217274576.046798,15573504492.247398,95326636950.561858,141117416018.856054,7439484,1251292,11397355,20088131
2025-07-10,Members Exchange (U),74723817,76968012,281156641,432848470,3298066696.295301,4300517146.373400,6325705131.056997,13924288973.725698,836315,330400,1104382,2271097
2025-07-10,Investors Exchange (V),208862018,77802323,206434698,493099039,10898476455.755899,3954330019.190800,9875334379.040802,24728140853.987501,2381337,351850,2008315,4741502
2025-07-10,NASDAQ PSX (X),7543482,4176240,10068278,21788000,517397573.942100,424055984.388000,635034622.699700,1576488181.029800,137976,23550,142862,304388
2025-07-10,BYX Equities (Y),48251892,25633890,63310963,137196745,1892771933.800600,1291630489.792900,2247796458.239900,5432198881.833400,539216,139310,554935,1233461
2025-07-10,BZX Equities (Z),210146830,130739695,334478219,675364744,10810688566.551799,9596252962.010199,14935288586.816399,35342230115.378397,2992086,673349,2872172,6537607
2025-07-09,NYSE American (A),5857540,35411508,7379118,48648166,261978477.670700,370911847.718000,299856407.010200,932746732.398900,59863,92438,65743,218044
2025-07-09,NASDAQ BX (B),13918367,10341914,19971596,44231877,958384026.300300,468489006.500600,1148499741.216900,2575372774.017800,212874,67625,248381,528880
2025-07-09,NYSE National (C),22330034,15107338,26244805,63682177,718920894.741000,739449794.796700,851524869.235600,2309895558.773300,257801,88592,243947,590340
2025-07-09,FINRA / Nasdaq TRF Chicago (DB),11199535,7099099,25498336,43796970,556817350.646800,286818990.813100,1580954559.592600,2424590901.052500,69758,25628,134902,230288
2025-07-09,FINRA / NYSE TRF (DN),88915397,88816609,336592288,514324294,3166319583.175500,1907164698.555800,6230105232.960602,11303589514.691902,520611,159218,689721,1369550
2025-07-09,FINRA / Nasdaq TRF Carteret (DQ),2264371286,1660345487,5575778131,9500494904,101870285880.498665,57275308587.965391,147189481319.399784,306335075787.863840,15586594,4514216,18464286,38565096
2025-07-09,MIAX Pearl (H),32878300,63650467,92632195,189160962,1120109657.509200,3611892690.719000,2139602413.099200,6871604761.327400,312808,231764,447813,992385
2025-07-09,EDGA Equities (J),28494384,27238371,66290442,122023197,1271068051.342800,1487787155.699999,1923232876.491100,4682088083.533899,400321,153623,464545,1018489
2025-07-09,EDGX Equities (K),154125252,202795762,483260436,840181450,6554572153.917700,8103850242.870298,14075508035.423803,28733930432.211801,1602038,871101,3021408,5494547
2025-07-09,LTSE (L),121818,376091,236496,734405,5760242.630000,3244226.375300,7328203.026300,16332672.031600,889,525,1198,2612
2025-07-09,NYSE Texas (M),19567246,16022067,32381129,67970442,1157665292.077100,1350895565.621400,5121079430.241498,7629640287.939998,26979,7928,29854,64761
2025-07-09,NYSE (N),1081423636,91434123,127894427,1300752186,60525484815.320792,5777840208.669899,4828037351.547901,71131362375.538592,3543748,311668,953037,4808453
2025-07-09,NYSE Arca (P),243016389,533773761,1103245331,1880035481,11162212357.667793,30062241444.257301,29586530992.123901,70810984794.048995,2653527,2096116,6265856,11015499
2025-07-09,NASDAQ (Q),459387426,215259603,1549016492,2223663521,26370221119.455991,16375299221.553189,92097225403.784991,134842745744.794171,6681380,1285368,11115332,19082080
2025-07-09,Members Exchange (U),65365178,88441437,242843661,396650276,2935115723.488700,4843264329.020099,6316495398.296698,14094875450.805497,718398,356562,1091332,2166292
2025-07-09,Investors Exchange (V),186806761,79042350,209870117,475719228,9388654582.113900,4277246939.711100,9658789949.170700,23324691470.995700,2229947,353057,1997338,4580342
2025-07-09,NASDAQ PSX (X),7692265,4488662,10862446,23043373,517097249.518100,511674184.649100,628031071.239200,1656802505.406400,125029,24929,150116,300074
2025-07-09,BYX Equities (Y),41139512,26914347,63292502,131346361,1608030998.088800,1298806118.412400,2147356034.155499,5054193150.656699,485719,160349,530420,1176488
2025-07-09,BZX Equities (Z),176556833,131525998,304215442,612298273,9441428350.155096,10430173147.453195,13910247770.230200,33781849267.838491,2615255,677073,2698342,5990670
2025-07-08,NYSE American (A),7073614,24706321,6955704,38735639,339092135.816200,384263484.771900,293896832.572300,1017252453.160400,71285,75080,68750,215115
2025-07-08,NASDAQ BX (B),16352644,9987215,19831908,46171767,1098636982.438500,493076603.541300,1066899782.753500,2658613368.733300,237531,73169,247666,558366
2025-07-08,NYSE National (C),25877547,14885051,29274658,70037256,820397356.453700,708366580.386000,755202385.884700,2283966322.724400,279125,92003,256257,627385
2025-07-08,FINRA / Nasdaq TRF Chicago (DB),14489820,6353036,26088104,46930960,620389802.658800,266025235.673600,1592054537.834199,2478469576.166599,87811,25654,146745,260210
2025-07-08,FINRA / NYSE TRF (DN),104294108,59644361,271360577,435299046,3604862383.448601,1649206634.560900,5644085896.263500,10898154914.273001,579549,140018,712871,1432438
2025-07-08,FINRA / Nasdaq TRF Carteret (DQ),2703194105,1382386075,4317538461,8403118641,115234466260.465154,57816214701.687509,150048560384.781762,323099241346.934425,17513692,4329447,18677902,40521041
2025-07-08,MIAX Pearl (H),35837068,63470334,86468050,185775452,1282314496.813200,3031485971.834401,2211703248.463101,6525503717.110702,286389,215235,421952,923576
2025-07-08,EDGA Equities (J),35976957,19463767,55837077,111277801,1532541215.103000,1369058962.972400,1400815048.783400,4302415226.858800,466137,125694,467015,1058846
2025-07-08,EDGX Equities (K),206021112,183925364,472983734,862930210,7464549947.917198,8263115882.041798,13458192021.857297,29185857851.816293,1976030,797661,2917156,5690847
2025-07-08,LTSE (L),153292,192806,199437,545535,11132514.570000,5521267.335000,5497126.209500,22150908.114500,1105,549,1041,2695
2025-07-08,NYSE Texas (M),20540441,19871397,17745306,58157144,1358216777.827800,2361589780.605000,2474029928.580000,6193836487.012800,27694,8329,28885,64908
2025-07-08,NYSE (N),1241992360,104574091,134947399,1481513850,66604631173.036901,6444763143.511899,4797345727.143300,77846740043.692100,3914388,351562,985082,5251032
2025-07-08,NYSE Arca (P),314535565,472837801,850592355,1637965721,12584008156.265703,30795608753.919390,25822471008.144799,69202087918.329892,3092920,1953241,5862259,10908420
2025-07-08,NASDAQ (Q),546737172,218903029,1621448824,2387089025,30799138833.413394,17788783989.998999,95265617447.173491,143853540270.585884,7868791,1336204,11260732,20465727
2025-07-08,Members Exchange (U),78045468,86228047,205953928,370227443,3329873324.187500,4998610150.556298,5674788553.071104,14003272027.814902,817420,360070,1008529,2186019
2025-07-08,Investors Exchange (V),217182023,81116661,203916288,502214972,11032149910.742300,4438473550.602001,9657083171.647501,25127706632.991802,2522066,378186,2090117,4990369
2025-07-08,NASDAQ PSX (X),10025229,4905368,10877086,25807683,567990985.622900,512909049.589800,589317626.971300,1670217662.184000,152052,26285,138540,316877
2025-07-08,BYX Equities (Y),45827414,23395369,59866397,129089180,1747062888.676200,1320243289.695700,1862723681.573700,4930029859.945600,527507,152002,520918,1200427
2025-07-08,BZX Equities (Z),207377406,126143226,256479769,590000401,10443407707.076004,9618450584.547296,12512645535.512401,32574503827.135701,2879118,650527,2594054,6123699
2025-07-07,NYSE American (A),6687451,23985824,7030715,37703990,320201916.295400,347663928.272900,317678417.805100,985544262.373400,71017,83615,69201,223833
2025-07-07,NASDAQ BX (B),14618160,11676493,19843856,46138509,1050516625.636600,594627937.236600,1188838647.000000,2833983209.873200,225054,85327,258128,568509
2025-07-07,NYSE National (C),24115732,15475680,26253916,65845328,785269949.366700,665377545.963100,791653948.419300,2242301443.749100,272754,107262,254677,634693
2025-07-07,FINRA / Nasdaq TRF Chicago (DB),12810456,6141919,24779571,43731946,581209987.232100,332257784.653500,1592766504.636600,2506234276.522200,83983,32271,149215,265469
2025-07-07,FINRA / NYSE TRF (DN),95302863,59070036,246647012,401019911,3178255747.196100,2187304243.247999,5618263554.513299,10983823544.957398,575650,167913,774856,1518419
2025-07-07,FINRA / Nasdaq TRF Carteret (DQ),2468094254,1430800357,4159011114,8057905725,106366883421.497191,64196104439.556726,145622645003.341877,316185632864.395794,17733063,5318671,20221716,43273450
2025-07-07,MIAX Pearl (H),34369964,59539923,81950871,175860758,1176629450.672800,3742369404.332199,2231880287.636200,7150879142.641199,321639,213745,420023,955407
2025-07-07,EDGA Equities (J),36421840,19004524,57911687,113338051,1400799676.909500,1325435261.537900,1455986719.648000,4182221658.095400,497286,141482,491024,1129792
2025-07-07,EDGX Equities (K),172731382,163217890,492772313,828721585,6779340686.273599,8418757647.326303,14114896586.003998,29312994919.603900,1757574,860635,3198167,5816376
2025-07-07,LTSE (L),185461,126498,165773,477732,10296743.395000,3335357.490000,9180499.805000,22812600.690000,1458,575,1266,3299
2025-07-07,NYSE Texas (M),15028423,13611839,24468630,53108892,875959797.978000,1511888917.349300,3275777679.058401,5663626394.385701,24410,9260,25106,58776
2025-07-07,NYSE (N),1154377917,98383430,131156158,1383917505,62682100827.017905,6249870142.574300,4727394647.690401,73659365617.282606,3784617,348311,1040692,5173620
2025-07-07,NYSE Arca (P),277112552,456854995,929261549,1663229096,11627114007.316696,34392138485.809902,29355153617.592416,75374406110.719014,2858896,2204503,6417314,11480713
2025-07-07,NASDAQ (Q),486120857,217480865,1609270064,2312871786,27548268332.807601,19548225313.200807,96669493237.997090,143765986884.005498,7353971,1425762,11728659,20508392
2025-07-07,Members Exchange (U),71233047,76050853,202768718,350052618,3061612992.637000,4569848996.254001,5958097490.981300,13589559479.872301,789476,357442,1109682,2256600
2025-07-07,Investors Exchange (V),197089196,82216165,203154024,482459385,10108090739.072802,4379510479.753000,9423388000.156602,23910989218.982404,2426155,400768,2101870,4928793
2025-07-07,NASDAQ PSX (X),7576448,5534264,10351637,23462349,468925704.301900,641449109.346600,545723330.499200,1656098144.147700,123558,30923,138519,293000
2025-07-07,BYX Equities (Y),42020798,26157884,53856111,122034793,1648621233.521800,1259586728.129800,1921531833.009198,4829739794.660798,513783,169613,529314,1212710
2025-07-07,BZX Equities (Z),190936032,134893537,258606679,584436248,9674098549.955900,11086286975.696699,12852790091.731313,33613175617.383912,2717222,732203,2763855,6213280
2025-07-03,NYSE American (A),4711841,15928968,6623118,27263927,252073365.755300,380583618.122900,266759001.592400,899415985.470600,48689,67678,51322,167689
2025-07-03,NASDAQ BX (B),9918666,6502954,16846256,33267876,741074731.900600,373625722.271400,851734071.990500,1966434526.162500,148813,49210,175566,373589
2025-07-03,NYSE National (C),14935774,9690934,17970630,42597338,543103371.397700,452114819.055000,566003175.681000,1561221366.133700,170064,60753,161646,392463
2025-07-03,FINRA / Nasdaq TRF Chicago (DB),7996410,4342444,17335330,29674184,399898740.024300,262651251.265800,1113107804.115600,1775657795.405700,51999,22133,99630,173762
2025-07-03,FINRA / NYSE TRF (DN),68530855,38075246,209878453,316484554,2125942041.525300,1483247396.595000,4243236397.047299,7852425835.167599,361543,116354,495583,973480
2025-07-03,FINRA / Nasdaq TRF Carteret (DQ),1660040712,893439375,3108744151,5662224238,66408330725.391324,42696017592.331482,100745356060.467914,209849704378.190720,10819535,3363567,12796354,26979456
2025-07-03,MIAX Pearl (H),23567840,31096183,65559947,120223970,849359783.837300,1754289199.364400,1625291616.089100,4228940599.290800,227254,143179,313658,684091
2025-07-03,EDGA Equities (J),19663225,13882709,50722536,84268470,800079701.224600,1053218690.665200,989396198.240800,2842694590.130600,260896,93593,319844,674333
2025-07-03,EDGX Equities (K),107293695,105806064,356170898,569270657,4341380227.405299,5853713095.152398,10216859580.420198,20411952902.977895,1030079,590773,2134196,3755048
2025-07-03,LTSE (L),117742,134350,353495,605587,6568731.630000,1280445.040000,8209432.817400,16058609.487400,1102,294,1183,2579
2025-07-03,NYSE Texas (M),12003563,8421033,20282820,40707416,1065360059.184900,1896650566.159599,3488719977.345000,6450730602.689499,16619,4789,17592,39000
2025-07-03,NYSE (N),682523681,58993459,93742239,835259379,38348710521.748604,3988251992.335400,3439009640.322000,45775972154.406004,2266350,212640,682659,3161649
2025-07-03,NYSE Arca (P),179331992,296008648,715628829,1190969469,7868152093.986500,22806681160.875886,19762993979.910799,50437827234.773185,1870943,1468680,4257062,7596685
2025-07-03,NASDAQ (Q),317138273,134942648,1073486921,1525567842,19006385574.876099,12299395043.078494,66259538804.461507,97565319422.416100,4759536,882739,7590478,13232753
2025-07-03,Members Exchange (U),48427316,46860912,185746000,281034228,2144783942.042400,2768741908.871299,4490304721.717099,9403830572.630798,544712,231170,808091,1583973
2025-07-03,Investors Exchange (V),123043693,50611413,150584101,324239207,6377201072.088200,2852038541.760300,7138347603.477603,16367587217.326103,1441909,252827,1340608,3035344
2025-07-03,NASDAQ PSX (X),4545804,3461566,7384704,15392074,374198403.150700,383549955.980100,478930265.359100,1236678624.489900,82793,19184,100983,202960
2025-07-03,BYX Equities (Y),25719860,16170065,43385731,85275656,1010586187.574900,949703850.647700,1238829427.831200,3199119466.053800,298227,103485,343147,744859
2025-07-03,BZX Equities (Z),118048043,87604243,187546588,393198874,6202867768.508999,6835099401.352603,9643917375.179410,22681884545.041012,1646646,458763,1798724,3904133
2025-07-02,NYSE American (A),7720672,22441019,7514244,37675935,365189476.092100,348557607.264700,339379672.314000,1053126755.670800,82918,72671,77377,232966
2025-07-02,NASDAQ BX (B),17120769,9817082,21367960,48305811,1270049999.854300,519801462.491900,1228389927.432600,3018241389.778800,253864,70953,259061,583878
2025-07-02,NYSE National (C),24891712,15533569,25269797,65695078,840101075.354000,787449288.106501,820100408.150400,2447650771.610901,281698,93513,249482,624693
2025-07-02,FINRA / Nasdaq TRF Chicago (DB),13618454,6463035,25555244,45636733,662183227.194900,288168197.338900,1804250688.039301,2754602112.573101,85996,25801,150814,262611
2025-07-02,FINRA / NYSE TRF (DN),91274119,51924805,183171581,326370505,3403340349.821600,1616125175.201800,5219434459.062500,10238899984.085900,527904,119966,617037,1264907
2025-07-02,FINRA / Nasdaq TRF Carteret (DQ),2757130776,1496650449,4342683039,8596464264,114612735125.481261,64262896531.495154,158419037260.164433,337294668917.140848,17849592,4508402,19461196,41819190
2025-07-02,MIAX Pearl (H),38061609,53954242,88137642,180153493,1368880413.578400,3257684428.344898,2516845223.264600,7143410065.187898,375633,214417,485846,1075896
2025-07-02,EDGA Equities (J),32402504,21759773,61385972,115548249,1426681473.962000,1612767612.790100,1652668883.515200,4692117970.267300,459673,136700,516444,1112817
2025-07-02,EDGX Equities (K),173030459,170701229,487913065,831644753,7695077287.971102,8051999136.865496,15589322997.658196,31336399422.494794,1782211,795525,3088337,5666073
2025-07-02,LTSE (L),184673,181756,298102,664531,9826672.245000,1777021.865000,10444083.906600,22047778.016600,1668,528,1629,3825
2025-07-02,NYSE Texas (M),13730105,20955391,16366474,51051970,1042305591.916100,2903538014.843501,2125636364.071700,6071479970.831301,25772,8876,26874,61522
2025-07-02,NYSE (N),1199752294,100142774,143144512,1443039580,63727181004.054005,5969025097.482900,5355029450.233501,75051235551.770406,3931676,324045,1069727,5325448
2025-07-02,NYSE Arca (P),275273359,451766824,833645543,1560685726,13000549625.181003,29758899553.715985,29281533859.586807,72040983038.483795,2972247,1886743,6162801,11021791
2025-07-02,NASDAQ (Q),551742346,213489497,1587642028,2352873871,31860219418.745502,17659702961.196707,99071324783.750411,148591247163.692620,7811049,1299629,11741658,20852336
2025-07-02,Members Exchange (U),77409437,82175010,214287303,373871750,3582836375.996301,4474687588.284102,6529756079.178902,14587280043.459305,854142,339705,1148650,2342497
2025-07-02,Investors Exchange (V),225127565,81349576,212915583,519392724,11819059514.894001,4443046391.603598,10617183978.097799,26879289884.595398,2604081,383000,2208565,5195646
2025-07-02,NASDAQ PSX (X),6644915,4669757,9639067,20953739,471009987.750900,503978873.759700,616937943.293800,1591926804.804400,129575,26128,147788,303491
2025-07-02,BYX Equities (Y),44966903,26209381,55981635,127157919,1786738258.264500,1341003878.288400,1907664412.791100,5035406549.344000,556656,153756,565563,1275975
2025-07-02,BZX Equities (Z),202470287,135303333,286546200,624319820,11043267364.776003,10231463091.825808,14709562186.375897,35984292642.977708,2892480,662577,2822915,6377972
2025-07-01,NYSE American (A),7224909,25984445,6902418,40111772,307258650.914000,420344982.863500,312696112.931200,1040299746.708700,72829,97717,70988,241534
2025-07-01,NASDAQ BX (B),16037005,12855003,20102486,48994494,1187953782.988600,626734171.741900,1412692739.606200,3227380694.336700,243910,90370,263632,597912
2025-07-01,NYSE National (C),23715258,15975954,27875439,67566651,861967292.435300,696442216.427500,877199443.722900,2435608952.585700,277028,98375,249767,625170
2025-07-01,FINRA / Nasdaq TRF Chicago (DB),14409882,6742079,29232896,50384857,713713550.609700,381560396.880900,2224303280.885600,3319577228.376200,92903,31254,185517,309674
2025-07-01,FINRA / NYSE TRF (DN),109616331,55476905,168944136,334037372,3995320576.516600,2290873817.647300,7062086584.500608,13348280978.664508,554836,125979,686772,1367587
2025-07-01,FINRA / Nasdaq TRF Carteret (DQ),3081698882,1620332691,4528708891,9230740464,126626879162.314103,76393058055.665085,184023153595.450761,387043090813.429949,19335903,5321094,21319488,45976485
2025-07-01,MIAX Pearl (H),45387908,65759698,89794619,200942225,1443726134.077500,3317589504.354400,2608567458.333501,7369883096.765401,421672,250263,507977,1179912
2025-07-01,EDGA Equities (J),35992680,22774653,56308160,115075493,1316449859.787200,1585874961.472400,1911219872.543000,4813544693.802600,460854,157407,541507,1159768
2025-07-01,EDGX Equities (K),206490162,203323004,475712748,885525914,8236258204.626801,9543155745.701899,18213216227.529704,35992630177.858404,1932881,1083385,3665514,6681780
2025-07-01,LTSE (L),380311,411868,572650,1364829,5651877.554000,6100759.770000,4478183.122000,16230820.446000,1186,725,1592,3503
2025-07-01,NYSE Texas (M),20013469,10112008,29635635,59761112,1235207232.890900,989544092.539900,4947630575.245798,7172381900.676598,31582,9460,29654,70696
2025-07-01,NYSE (N),1272559089,116524567,154101975,1543185631,69046862239.695590,7034361896.508200,6624774606.848796,82705998743.052586,4450426,404725,1172854,6028005
2025-07-01,NYSE Arca (P),350247507,528979315,853556755,1732783577,13291381628.363903,36501042248.612616,35744534101.581811,85536957978.558330,3300283,2696083,6950471,12946837
