Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
6/22/23,MIAX Pearl (H),63713375,60255582,59842612,183811569,1402230575,2459288805,2152336165,6013855546,571758,218162,389389,1179309
6/22/23,EDGA Equities (J),59819002,27694445,57859354,145372801,1749831645,1382661128,2305103960,5437596732,768659,163234,664288,1596181
6/22/23,EDGX Equities (K),165054085,88800581,301119221,554973887,5310377472,4903735914,12285358774,22499472160,1539613,437512,1880401,3857526
6/22/23,LTSE (L),273278,39343,26443,339064,6423889.87,3046539.76,2429000.51,11899430.14,366,66,281,713
6/22/23,NYSE Chicago (M),14843003,13037613,19531653,47412269,1176970883,2060022968,4063655444,7300649295,49628,6019,44847,100494
6/22/23,NYSE (N),844289435,37690016,71106357,953085808,39932788014,2982886195,3207927940,46123602149,3170622,162606,579604,3912832
6/22/23,NYSE Arca (P),167116837,272241638,403666754,843025229,6847254609,17816225337,13836340851,38499820797,1999759,1187698,2993266,6180723
6/22/23,NASDAQ (Q),400952993,155403798,967569972,1523926763,18812817622,12054406841,55818737819,86685962282,5721804,1026982,8264140,15012926
6/22/23,Members Exchange (U),122118695,46681148,129345317,298145160,3962564214,2737366070,5741945629,12441875914,1478006,274719,1449784,3202509
6/22/23,Investors Exchange (V),104071056,19084382,87433395,210588833,5972218253,1337108483,5660710031,12970036768,1560636,137190,1277112,2974938
6/22/23,NASDAQ PSX (X),9608534,8676877,14933974,33219385,433661209.8,709051836.6,993254345,2135967391,169323,48223,181637,399183
6/22/23,BYX Equities (Y),35541371,22296761,36108203,93946335,873503545.9,1294043572,1191450980,3358998098,350599,102693,311916,765208
6/22/23,BZX Equities (Z),145371451,84853262,205665420,435890133,6008469330,5963481347,9659627861,21631578538,1985916,481871,1961415,4429202
6/21/23,NYSE American (A),8208674,14078325,8963270,31250269,354892545.7,498627232.3,448369187.6,1301888966,126458,63046,113213,302717
6/21/23,NASDAQ BX (B),13853106,8318001,18204341,40375448,620497133.9,556782936.7,1008302177,2185582248,241718,49687,242593,533998
6/21/23,NYSE National (C),21315651,10689199,22385183,54390033,589814445,477042521.9,635643866.2,1702500833,365732,65746,304076,735554
6/21/23,FINRA / Nasdaq TRF Chicago (DB),5214482,2137661,12220911,19573054,188425557.1,123886076.5,922479389.4,1234791023,27292,9510,63821,100623
6/21/23,FINRA / NYSE TRF (DN),147933360,102350250,496022438,746306048,3942266276,3816504334,20793224282,28551994893,540798,226967,1168069,1935834
6/21/23,FINRA / Nasdaq TRF Carteret (DQ),1255218776,636136395,2100338582,3991693753,57141336235,37788858301,1.03904E+11,1.98834E+11,8928188,2196829,9848909,20973926
6/21/23,MIAX Pearl (H),72167165,74177227,62394290,208738682,1575906491,3004744194,2173323348,6753974033,640470,254358,421812,1316640
6/21/23,EDGA Equities (J),63569625,30996559,65885107,160451291,1884625983,1543440613,2591373962,6019440558,828857,177690,767836,1774383
6/21/23,EDGX Equities (K),178089514,96234890,326452433,600776837,5680314510,5372275154,13904071277,24956660941,1653102,479510,2123582,4256194
6/21/23,LTSE (L),31124,23962,38136,93222,2783649.48,560348.81,838542.5,4182540.79,221,161,252,634
6/21/23,NYSE Chicago (M),17441812,22511039,16353531,56306382,1296022072,2592054218,2568125236,6456201526,61743,5345,53500,120588
6/21/23,NYSE (N),934163690,40493314,83222149,1057879153,48505899925,3240303201,3540135317,55286338442,3319831,184180,660179,4164190
6/21/23,NYSE Arca (P),178678465,289991192,414139880,882809537,7225358235,19094394009,15297415802,41617168046,2176688,1309991,3324270,6810949
6/21/23,NASDAQ (Q),427209550,177692774,1132333960,1737236284,20234335171,14010539882,68274622466,1.02519E+11,6252737,1175133,9014040,16441910
6/21/23,Members Exchange (U),129699568,49349001,146837837,325886406,4279671189,3013730721,6274680073,13568081983,1608759,300176,1623507,3532442
6/21/23,Investors Exchange (V),109792535,20652760,95156263,225601558,6120686435,1484183318,5611627082,13216496835,1616982,147551,1356469,3121002
6/21/23,NASDAQ PSX (X),10776981,9397758,17239204,37413943,474014308.2,822225256.6,1068358206,2364597770,186497,55296,212016,453809
6/21/23,BYX Equities (Y),36998363,22858182,40341733,100198278,950444497.4,1452268348,1405812846,3808525691,377572,109622,356044,843238
6/21/23,BZX Equities (Z),149617994,90164014,218000697,457782705,6312607405,6900575757,10389900612,23603083774,2128079,540444,2147597,4816120
6/20/23,NYSE American (A),9380749,15026811,8022642,32430202,387525352,427902927.8,347120251.6,1162548531,138344,63314,107591,309249
6/20/23,NASDAQ BX (B),14702304,7900640,16424310,39027254,640106208,559845756.4,787318374.8,1987270339,260963,53533,231725,546221
6/20/23,NYSE National (C),23034048,10444893,22052011,55530952,646062580.7,452279208.3,561503233,1659845022,412062,66564,309527,788153
6/20/23,FINRA / Nasdaq TRF Chicago (DB),5257109,2472535,12895458,20625102,207582663.6,129555133.2,847792663.1,1184930460,29518,9982,60480,99980
6/20/23,FINRA / NYSE TRF (DN),172022918,107388557,474442160,753853635,4863768289,3620075132,18753528006,27237371427,622841,246535,1145533,2014909
6/20/23,FINRA / Nasdaq TRF Carteret (DQ),1388249965,720253551,2061507110,4170010626,65733145877,39978619310,96542046812,2.02254E+11,9902777,2495071,10039471,22437319
6/20/23,MIAX Pearl (H),78191190,67043573,62537001,207771764,1766787156,2951365571,2222482678,6940635406,699028,237404,433426,1369858
6/20/23,EDGA Equities (J),68083395,32128401,65760230,165972026,2060640978,1495484047,2402259264,5958384289,887472,182823,739214,1809509
6/20/23,EDGX Equities (K),198940164,101062109,329300673,629302946,6454015571,5296096818,12902274041,24652386430,1824588,492876,2113954,4431418
6/20/23,LTSE (L),142752,19431,30466,192649,11696997.61,1480084.25,6133446.43,19310528.29,813,131,339,1283
6/20/23,NYSE Chicago (M),15278496,18155743,21422835,54857074,1436233820,3033363122,3375878726,7845475667,55395,5171,51145,111711
6/20/23,NYSE (N),1033116994,40286262,79313375,1152716631,52147173422,3118487809,3329119097,58594780328,3551525,175653,651710,4378888
6/20/23,NYSE Arca (P),197764145,323716830,464842928,986323903,7933337822,20161152543,14528752614,42623242979,2404038,1310422,3468008,7182468
6/20/23,NASDAQ (Q),461974257,176465104,1195925712,1834365073,21882761134,13738422446,64427132784,1.00048E+11,6679420,1172001,8977507,16828928
6/20/23,Members Exchange (U),137223666,50357247,146933543,334514456,4650205204,3143229986,6068942447,13862377637,1729918,305177,1622997,3658092
6/20/23,Investors Exchange (V),113566062,24534379,97359235,235459676,6457498335,1655000070,5630673489,13743171894,1793922,173845,1459894,3427661
6/20/23,NASDAQ PSX (X),12447251,9230370,15526893,37204514,541423344.2,747413372.8,888748489.8,2177585207,219122,56753,213423,489298
6/20/23,BYX Equities (Y),38508769,25864185,40744877,105117831,1013991067,1455806201,1202189538,3671986806,388710,121638,348099,858447
6/20/23,BZX Equities (Z),159699327,94890299,228227076,482816702,7201750780,7082259952,10009107327,24293118059,2338917,549767,2198696,5087380
6/16/23,NYSE American (A),8755544,92388212,9431456,110575212,380130755.7,825517976.3,429407103.3,1635055835,126273,69952,107260,303485
6/16/23,NASDAQ BX (B),16307755,8795014,21391306,46494075,731640986.6,629919557,1027460963,2389021506,280106,54274,254450,588830
6/16/23,NYSE National (C),28460931,11428227,23122331,63011489,917784948.6,503608363.4,734037770.8,2155431083,471517,70220,312632,854369
6/16/23,FINRA / Nasdaq TRF Chicago (DB),5504222,2613258,11604849,19722329,199670328,142024493.1,756242725.6,1097937547,28258,10109,53260,91627
6/16/23,FINRA / NYSE TRF (DN),197698489,114714764,539072123,851485376,5296640219,3837798509,20102009946,29236448675,661117,233544,1149654,2044315
6/16/23,FINRA / Nasdaq TRF Carteret (DQ),1976032362,799204950,2918530403,5693767715,87715061127,56575709767,1.37443E+11,2.81734E+11,10214778,2309212,10168252,22692242
6/16/23,MIAX Pearl (H),73007435,75904966,65046756,213959157,1713732982,3044593566,2332474404,7090800953,628202,265519,446417,1340138
6/16/23,EDGA Equities (J),77059135,36583420,75587510,189230065,2376273733,1795873360,2960776932,7132924025,988211,206538,810712,2005461
6/16/23,EDGX Equities (K),227681298,114756993,382289024,724727315,7194852135,6502601747,14489807544,28187261425,1990550,540214,2199674,4730438
6/16/23,LTSE (L),64635,19757,192071,276463,3209291.04,507681.16,7532349.97,11249322.17,788,74,519,1381
6/16/23,NYSE Chicago (M),33274261,27825153,27188432,88287846,2215593456,4399655945,4770244445,11385493846,67933,5755,59333,133021
6/16/23,NYSE (N),3061415370,42486666,93716493,3197618529,1.54702E+11,3534137654,4059906179,1.62296E+11,3960737,197438,749208,4907383
6/16/23,NYSE Arca (P),233231601,347970538,551083931,1132286070,9417644757,23640208774,17223897626,50281751156,2722618,1460447,3594606,7777671
6/16/23,NASDAQ (Q),522260055,197119322,3002328828,3721708205,24145946155,16076162220,1.59279E+11,1.99501E+11,7091747,1331058,9742791,18165596
6/16/23,Members Exchange (U),152612938,51240771,162068264,365921973,5299813094,3249500517,7080865733,15630179344,1886421,317052,1748093,3951566
6/16/23,Investors Exchange (V),134309149,23591829,111331659,269232637,7421997735,1637281679,6952247251,16011526665,1949162,171197,1543309,3663668
6/16/23,NASDAQ PSX (X),14420767,9256053,20031789,43708609,693731997.5,801593200.6,1215429781,2710754979,226572,53704,227395,507671
6/16/23,BYX Equities (Y),49118581,27814415,50512899,127445895,1301079242,1703887050,1591787056,4596753349,469763,132428,390353,992544
6/16/23,BZX Equities (Z),193305285,108626263,261201878,563133426,8467782115,8397185424,12976416853,29841384392,2554158,624390,2431302,5609850
6/15/23,NYSE American (A),7569829,14961538,7493905,30025272,319187315.1,577566558.7,399809484.8,1296563359,123390,62535,98770,284695
6/15/23,NASDAQ BX (B),14457310,10396035,17161101,42014446,715780705.4,788354422.6,1040285094,2544420222,276236,64796,243313,584345
6/15/23,NYSE National (C),25727843,13501406,24757183,63986432,748953549.6,569209265.6,734460510,2052623325,448816,79293,331799,859908
6/15/23,FINRA / Nasdaq TRF Chicago (DB),5554496,2510254,12213881,20278631,222880127.7,173185203,885754549.1,1281819880,29956,9947,57833,97736
6/15/23,FINRA / NYSE TRF (DN),185687469,107002740,534573276,827263485,5239790648,4202872825,21325894700,30768558173,675945,251193,1194335,2121473
6/15/23,FINRA / Nasdaq TRF Carteret (DQ),1415645919,735273257,2249017304,4399936480,65597873091,49440662064,1.04771E+11,2.1981E+11,9822527,2434655,9922917,22180099
6/15/23,MIAX Pearl (H),73156632,81554753,87099894,241811279,1781760896,3495377147,2898369579,8175507622,646845,278129,484902,1409876
6/15/23,EDGA Equities (J),70994980,38924451,72026644,181946075,2230124280,2006132064,3095775959,7332032303,916433,208597,793759,1918789
6/15/23,EDGX Equities (K),220382995,117013385,375665301,713061681,7421351762,6981397045,15549458455,29952207263,1924349,584805,2250658,4759812
6/15/23,LTSE (L),17351,29061,36930,83342,1296637.1,662529.37,2204947.72,4164114.19,221,176,297,694
6/15/23,NYSE Chicago (M),22565415,19478705,26277648,68321768,1422222475,1845778377,4043575567,7311576419,64896,5837,65315,136048
6/15/23,NYSE (N),1031188432,50141715,88381233,1169711380,52168603596,4492727150,4088844118,60750174864,3658750,214899,692604,4566253
6/15/23,NYSE Arca (P),213314021,360206079,498723522,1072243622,8822195781,25408665105,17930290239,52161151125,2537170,1528161,3490371,7555702
6/15/23,NASDAQ (Q),474406737,207967196,1218799224,1901173157,22707873323,17798390295,73631451759,1.14138E+11,6668023,1392634,9295916,17356573
6/15/23,Members Exchange (U),144905633,58405938,163270413,366581984,5191041020,3912849788,7317503073,16421393881,1791680,338813,1708855,3839348
6/15/23,Investors Exchange (V),120571105,26785377,102736696,250093178,6913509737,2148951226,6569038734,15631499696,1753770,184771,1450925,3389466
6/15/23,NASDAQ PSX (X),12013381,12699045,18485080,43197506,549400046.7,1115141789,1219160609,2883702445,196610,66736,219471,482817
6/15/23,BYX Equities (Y),41338250,31644951,47952458,120935659,1089919224,1936604703,1579909552,4606433479,410284,135299,370216,915799
6/15/23,BZX Equities (Z),168989776,110677083,243683580,523350439,7628561521,8394136418,12403541580,28426239520,2414920,639554,2333189,5387663
6/14/23,NYSE American (A),7955797,15244236,7415158,30615191,366014330.1,527101260,472160068.5,1365275659,117989,69744,95829,283562
6/14/23,NASDAQ BX (B),15250289,10951915,17675636,43877840,750300045.1,732616584.5,1073856361,2556772991,282010,66591,245369,593970
6/14/23,NYSE National (C),25402578,13091377,20897018,59390973,723572348.3,571129829.5,724005739.2,2018707917,430970,79773,298443,809186
6/14/23,FINRA / Nasdaq TRF Chicago (DB),5818170,2199068,13898748,21915986,240832576.6,127925150.6,1074502426,1443260153,30783,10706,66365,107854
6/14/23,FINRA / NYSE TRF (DN),186280060,108033827,523281918,817595805,5487260996,4001808508,21729872036,31218941540,665189,257817,1233483,2156489
6/14/23,FINRA / Nasdaq TRF Carteret (DQ),1384443225,709114260,2229535776,4323093261,67344896756,46613966034,1.05727E+11,2.19686E+11,9937953,2482363,9889438,22309754
6/14/23,MIAX Pearl (H),77504646,91847458,83108517,252460621,1859255188,4054042396,2874901455,8788199039,656685,328238,478420,1463343
6/14/23,EDGA Equities (J),75850428,44590298,73371523,193812249,2299891259,2050376756,3249395609,7599663624,956553,244821,790163,1991537
6/14/23,EDGX Equities (K),225384703,125883901,398410168,749678772,8086370790,7552620800,15604253279,31243244869,2035637,642321,2335490,5013448
6/14/23,LTSE (L),19548,28321,19137,67006,1416243.77,2002553.38,984432.23,4403229.38,173,90,194,457
6/14/23,NYSE Chicago (M),20491307,8958456,20879696,50329459,1649064254,1436753973,4601526801,7687345027,79295,7084,68163,154542
6/14/23,NYSE (N),1007481583,51921016,91221778,1150624377,50390549040,4448169592,4162808438,59001527071,3992267,216081,697919,4906267
6/14/23,NYSE Arca (P),210861193,371212806,547515024,1129589023,9487457000,24667609812,18506219470,52661286282,2609645,1642595,3682766,7935006
6/14/23,NASDAQ (Q),527875932,236976501,1254278157,2019130590,26585305692,19094962572,72539765809,1.1822E+11,7498370,1665582,9773256,18937208
6/14/23,Members Exchange (U),157891553,63979999,170983281,392854833,5454618443,4322395915,7311090120,17088104478,1942893,408580,1754368,4105841
6/14/23,Investors Exchange (V),124157232,25643904,101896274,251697410,7772339229,1834301812,6413063467,16019704507,1823934,184396,1438761,3447091
6/14/23,NASDAQ PSX (X),13990739,12688175,19975549,46654463,698945149.9,1198449792,1436273828,3333668771,233633,75379,239314,548326
6/14/23,BYX Equities (Y),43085103,28713347,42834984,114633434,1159547253,1806499859,1654216891,4620264003,429736,133519,367452,930707
6/14/23,BZX Equities (Z),180766553,123461344,273877984,578105881,8513710519,9545573090,12578138888,30637422497,2590851,759521,2447975,5798347
6/13/23,NYSE American (A),8093275,14190513,6867826,29151614,327065691.4,559355744,351081691.4,1237503127,115306,65536,90820,271662
6/13/23,NASDAQ BX (B),14468827,9245233,16478893,40192953,665146697.3,748167046.3,865685968.7,2278999712,280048,57805,238343,576196
6/13/23,NYSE National (C),25629135,11703881,20596760,57929776,736869940.7,526121814.2,621505887.8,1884497643,434468,70879,312353,817700
6/13/23,FINRA / Nasdaq TRF Chicago (DB),6289846,2299523,12267661,20857030,227743613,131289442.2,911238439.6,1270271495,33530,11399,60467,105396
6/13/23,FINRA / NYSE TRF (DN),201406144,105570283,541580873,848557300,5352917403,3847344493,21659901206,30860163102,695119,254988,1244472,2194579
6/13/23,FINRA / Nasdaq TRF Carteret (DQ),1545268923,711498750,2265871859,4522639532,67698760380,47121627156,1.03455E+11,2.18276E+11,10226636,2383674,10050178,22660488
6/13/23,MIAX Pearl (H),81842710,76151343,83025132,241019185,1744824519,3153266720,2599532408,7497623646,700203,283382,481260,1464845
6/13/23,EDGA Equities (J),71601106,34182066,64786360,170569532,2148618160,1607288058,2722338410,6478244629,941437,194295,762449,1898181
6/13/23,EDGX Equities (K),229400745,101769684,354154963,685325392,7340492905,6100522355,14920905266,28361920525,2030584,560563,2289066,4880213
6/13/23,LTSE (L),15901,31323,38107,85331,2443153.96,722152.01,8452460.98,11617766.95,122,199,461,782
6/13/23,NYSE Chicago (M),9950719,13219974,16511867,39682560,876189744.2,1508835391,3203921965,5588947100,61084,5694,54150,120928
6/13/23,NYSE (N),927835435,43433272,92037470,1063306177,44831626302,3727887045,4029760551,52589273898,3753755,209977,733276,4697008
6/13/23,NYSE Arca (P),208098044,317235319,448865392,974198755,8444032351,21337429872,17605710384,47387172607,2545321,1506481,3626552,7678354
6/13/23,NASDAQ (Q),492416962,190465098,1116619258,1799501318,22826164069,16527099656,64072313875,1.03426E+11,6964792,1344151,9338964,17647907
6/13/23,Members Exchange (U),153224600,51639047,165219496,370083143,5106676030,3489337490,6967724921,15563738441,1877432,345675,1746146,3969253
6/13/23,Investors Exchange (V),121325903,24032279,97398844,242757026,6758832677,1785816243,5809138601,14353787521,1771527,162653,1372039,3306219
6/13/23,NASDAQ PSX (X),14609122,9597278,18767334,42973734,659952935.2,963521838.1,1206548535,2830023309,237648,61871,238982,538501
6/13/23,BYX Equities (Y),41877958,26544629,40934973,109357560,1039030495,1709616291,1408148317,4156795103,410491,128268,355045,893804
6/13/23,BZX Equities (Z),176497739,95659959,260833000,532990698,7529799812,7715067075,11019134449,26264001336,2564841,609870,2398550,5573261
6/12/23,NYSE American (A),7338882,12079877,6566098,25984857,278333653.2,392636809.8,303890426.5,974860889.5,102390,53959,83364,239713
6/12/23,NASDAQ BX (B),13469061,6898617,15400251,35767929,599268863.7,516500586.2,751730437.3,1867499887,240269,45211,220812,506292
6/12/23,NYSE National (C),24349984,8747260,18494460,51591704,623822302.6,410386595.2,497063973.4,1531272871,385405,59462,280545,725412
6/12/23,FINRA / Nasdaq TRF Chicago (DB),5383842,2245610,11095636,18725088,183693726.8,135499220,738257404.4,1057450351,28033,10819,58368,97220
6/12/23,FINRA / NYSE TRF (DN),179029142,90092757,429500050,698621949,4867045807,3524078236,17333829264,25724953308,629578,222778,1137462,1989818
6/12/23,FINRA / Nasdaq TRF Carteret (DQ),1369126897,589521735,1884743997,3843392629,60383749258,36272996175,89705653503,1.86362E+11,9631001,2174278,9696182,21501461
6/12/23,MIAX Pearl (H),83482453,59924221,62738857,206145531,1759269072,2682182214,2007124788,6448576075,695290,243206,452577,1391073
6/12/23,EDGA Equities (J),70470857,25478294,60261649,156210800,2030641695,1215445506,2257241137,5503328338,883277,158751,704802,1746830
6/12/23,EDGX Equities (K),212995427,84191879,309351849,606539155,6690024992,4938577212,11892839450,23521441654,1831227,460957,2042934,4335118
6/12/23,LTSE (L),23512,33650,31789,88951,1120173.76,6275983.45,1908731.93,9304889.14,233,62,359,654
6/12/23,NYSE Chicago (M),13640497,16817236,12021843,42479576,1049960461,2187717709,1822412451,5060090621,59009,5439,53436,117884
6/12/23,NYSE (N),878576282,33487410,81108888,993172580,42879837930,2814240320,3240819876,48934898126,3479624,162995,643343,4285962
6/12/23,NYSE Arca (P),195003577,254716044,399379180,849098801,7740600313,17177941867,13974903578,38893445757,2288758,1254676,3291293,6834727
6/12/23,NASDAQ (Q),462560791,152613879,1033891793,1649066463,20432750310,13193786281,60884611443,94511148033,6362704,1107334,8578779,16048817
6/12/23,Members Exchange (U),142858932,40333673,138632941,321825546,4575063067,2607841865,5611731727,12794636658,1742143,282440,1590179,3614762
6/12/23,Investors Exchange (V),114932927,17711025,95424332,228068284,6222592792,1315391138,5829449987,13367433918,1726385,143297,1402649,3272331
6/12/23,NASDAQ PSX (X),12272493,7065516,15059039,34397048,545253013,705848392.7,1021483580,2272584986,206517,45605,208885,461007
6/12/23,BYX Equities (Y),39258306,20347248,37484545,97090099,964084364.5,1314903063,1125548745,3404536173,382428,106200,333827,822455
6/12/23,BZX Equities (Z),163719806,75337165,192792342,431849313,6752514998,5823697453,9254070264,21830282716,2264187,493412,2092419,4850018
6/9/23,NYSE American (A),6352736,11943197,6731536,25027469,255241602.9,357148565.8,343571542,955961710.6,101737,51258,88122,241117
6/9/23,NASDAQ BX (B),12862725,7513880,14638727,35015332,568984140.6,632203938,849772292.2,2050960371,253236,48072,220240,521548
6/9/23,NYSE National (C),21803249,9948840,18280621,50032710,575370120.7,422190478.2,548694673.1,1546255272,380892,62648,282866,726406
6/9/23,FINRA / Nasdaq TRF Chicago (DB),5709709,1945945,10152659,17808313,166494966.9,116065711,876214787.3,1158775465,27803,8689,57923,94415
6/9/23,FINRA / NYSE TRF (DN),191143551,89230069,400407565,680781185,4183805183,3490133396,19128640264,26802578843,628513,215676,1126954,1971143
6/9/23,FINRA / Nasdaq TRF Carteret (DQ),1345319942,626501202,1786646146,3758467290,52789022980,40877929542,93834904066,1.87502E+11,8864250,1991480,9089983,19945713
6/9/23,MIAX Pearl (H),72381748,67921548,58678907,198982203,1581687477,3067687226,2125076429,6774451133,641951,260314,412282,1314547
6/9/23,EDGA Equities (J),69440198,26431489,57255664,153127351,1904338489,1394110296,2562394165,5860842949,863691,165920,696753,1726364
6/9/23,EDGX Equities (K),202998268,89172788,284524683,576695739,5941470273,5215781622,13921425885,25078677780,1741187,464159,1990706,4196052
6/9/23,LTSE (L),122076,36110,28048,186234,1382436.39,1327647.51,602894.32,3312978.22,300,129,128,557
6/9/23,NYSE Chicago (M),9842910,8906268,11593733,30342911,758820239.2,2049115925,1454099029,4262035193,57987,3789,52239,114015
6/9/23,NYSE (N),832303649,38660741,73701023,944665413,38890887123,3303072317,3492738872,45686698313,3377974,180937,610692,4169603
6/9/23,NYSE Arca (P),184691382,272994779,360592720,818278881,6918580031,18887503479,15258089607,41064173117,2255048,1253669,3161375,6670092
6/9/23,NASDAQ (Q),437776700,160555090,965881367,1564213157,19167655988,14151142375,58496446826,91815245189,6144777,1141570,8370338,15656685
6/9/23,Members Exchange (U),139069861,43577901,134895172,317542934,4288393985,2907371905,6431172480,13626938370,1612666,292412,1511098,3416176
6/9/23,Investors Exchange (V),103692351,18132254,85794526,207619131,5586856085,1368648472,5341914892,12297419449,1562743,135614,1239390,2937747
6/9/23,NASDAQ PSX (X),11638802,7887716,13479483,33006001,463728839.9,839487846.8,982823871.8,2286040559,186550,51038,195815,433403
6/9/23,BYX Equities (Y),38069212,21793825,34306473,94169510,883107776.9,1494211462,1347544154,3724863392,372057,110501,322764,805322
6/9/23,BZX Equities (Z),157459691,82082331,181496031,421038053,6338495188,6337442541,10216552010,22892489739,2242335,525068,2069947,4837350
6/8/23,NYSE American (A),6903451,15353209,5920099,28176759,276232409.2,402015994.2,318493757.8,996742161.2,103868,58348,83885,246101
6/8/23,NASDAQ BX (B),13233546,7839853,13941141,35014540,608838710.7,503407580.1,745746761.4,1857993052,266372,50226,222738,539336
6/8/23,NYSE National (C),20513542,10217456,16782544,47513542,570637909,466192594.5,527693847.9,1564524351,390271,67128,289209,746608
6/8/23,FINRA / Nasdaq TRF Chicago (DB),5573968,2079547,10793628,18447143,191045636.5,117686279.9,747742488.7,1056474405,28891,9156,51237,89284
6/8/23,FINRA / NYSE TRF (DN),194136291,112945909,401327978,708410178,4539337480,3236408240,17188010429,24963756149,634571,233021,1033252,1900844
6/8/23,FINRA / Nasdaq TRF Carteret (DQ),1380910122,642787677,1788841633,3812539432,57553319904,32796396578,89100756534,1.7945E+11,9182737,2066359,8871987,20121083
6/8/23,MIAX Pearl (H),70422819,62809708,57948171,191180698,1576447256,2588829736,1929650289,6094927281,636245,234518,390061,1260824
6/8/23,EDGA Equities (J),63458260,30539659,55292942,149290861,1934039511,1440466627,2386100829,5760606967,884221,177902,706316,1768439
6/8/23,EDGX Equities (K),195679022,103779811,269536540,568995373,6254893231,4804085356,12589246055,23648224643,1794957,476794,1926480,4198231
6/8/23,LTSE (L),346888,39889,131957,518734,1449370.05,3016572.06,7295364.01,11761306.12,372,54,211,637
6/8/23,NYSE Chicago (M),10513520,15403272,14836198,40752990,712560864.5,1693103991,1836777072,4242441928,60199,3915,53436,117550
6/8/23,NYSE (N),837088147,40076692,75263112,952427951,39698887672,3092136453,3247236621,46038260746,3467053,186804,621868,4275725
6/8/23,NYSE Arca (P),185903623,281542575,349157168,816603366,7339907772,17584689494,15443457237,40368054502,2305830,1236319,3176740,6718889
6/8/23,NASDAQ (Q),445716009,163538829,936070121,1545324959,20073878699,12947881878,54562382111,87584142688,6435279,1144335,8253704,15833318
6/8/23,Members Exchange (U),139750979,45640929,136387771,321779679,4521213322,2788560469,5916136396,13225910186,1720875,283401,1510153,3514429
6/8/23,Investors Exchange (V),110637442,20011811,85476958,216126211,6105933412,1401173732,5137164353,12644271498,1660254,150110,1294090,3104454
6/8/23,NASDAQ PSX (X),10785877,7873298,14213084,32872259,476456813,655230410.8,930243965.9,2061931190,188529,44840,194734,428103
6/8/23,BYX Equities (Y),34120767,23265381,34016915,91403063,907958268.9,1350694471,1164587454,3423240194,388789,108689,334617,832095
6/8/23,BZX Equities (Z),157416930,87123505,189458725,433999160,6659191375,6051244876,9815779332,22526215583,2262711,505773,2011247,4779731
6/7/23,NYSE American (A),7952017,15112245,7754021,30818283,321203907.6,403225512.5,463327122.7,1187756543,118453,70622,98977,288052
6/7/23,NASDAQ BX (B),15689939,9965305,17458186,43113430,754904461.5,730741739.1,1067964113,2553610314,297557,68422,274347,640326
6/7/23,NYSE National (C),27346931,14232538,24090943,65670412,742313809.6,614351880.2,781217015.6,2137882705,454671,81289,338093,874053
6/7/23,FINRA / Nasdaq TRF Chicago (DB),7006245,2625523,13855602,23487370,233631266.2,158119129.2,952768270.2,1344518666,32927,10741,65666,109334
6/7/23,FINRA / NYSE TRF (DN),214212144,120131646,474356985,808700775,4814280829,4442925159,21777959216,31035165204,645126,243695,1239871,2128692
6/7/23,FINRA / Nasdaq TRF Carteret (DQ),1548549135,701841768,2043203208,4293594111,65100457317,42537766100,1.06416E+11,2.14055E+11,10003767,2435275,10030034,22469076
6/7/23,MIAX Pearl (H),84069696,81824458,69691157,235585311,1871986208,3479886988,2475823702,7827696897,704497,302207,478762,1485466
6/7/23,EDGA Equities (J),84620793,34435509,73267635,192323937,2508306043,1816350422,3340655882,7665312347,1047456,212998,882517,2142971
6/7/23,EDGX Equities (K),236876623,113549408,344739274,695165305,7388573909,6709071368,15083960886,29181606163,2031095,599721,2322954,4953770
6/7/23,LTSE (L),803666,15163,125704,944533,9582862.94,756139.5,11919964.75,22258967.19,274,76,1281,1631
6/7/23,NYSE Chicago (M),17183692,24154304,14317358,55655354,1315837283,2710640552,2067656291,6094134126,73148,5666,68693,147507
6/7/23,NYSE (N),1023414042,49375906,90096630,1162886578,49706453425,4057212341,4153787359,57917453125,4125063,234501,723952,5083516
6/7/23,NYSE Arca (P),224839193,340228416,450599041,1015666650,8842549581,23043824431,18357029753,50243403765,2679409,1606014,3803169,8088592
6/7/23,NASDAQ (Q),540451876,211836134,1191386556,1943674566,24526593845,17376556450,71594827379,1.13498E+11,7597779,1480117,10343857,19421753
6/7/23,Members Exchange (U),177108590,56765177,167145853,401019620,5477457613,3724655690,7715141963,16917255266,2005461,370402,1843822,4219685
6/7/23,Investors Exchange (V),132664828,26939044,100704907,260308779,7469279151,2148890660,6495574611,16113744422,1906370,198234,1466129,3570733
6/7/23,NASDAQ PSX (X),14492664,10848357,16736703,42077724,633673312.5,927137285.3,1335464919,2896275517,227893,62813,251756,542462
6/7/23,BYX Equities (Y),44113456,28655955,41277422,114046833,1127148897,1743560164,1606281129,4476990191,435352,141101,385636,962089
6/7/23,BZX Equities (Z),193209457,111346532,218350698,522906687,8084088255,8519361613,12364116766,28967566634,2667738,700351,2450078,5818167
6/6/23,NYSE American (A),8123893,12508218,7255075,27887186,311437821.2,422527517.2,370464549.4,1104429888,120625,60890,96895,278410
