Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2022-07-28,NYSE (N),890810882,41808612,71824017,1004443511,42213469673.950101,2578691726.602100,3163758026.075800,47955919426.628001,4229392,198576,605970,5033938
2022-07-28,NYSE Arca (P),225912718,332103301,402142999,960159018,8251021767.054396,20670832881.555999,20649771174.196899,49571625822.807294,2093728,1424590,3328035,6846353
2022-07-28,NASDAQ (Q),513256270,203946166,1047682797,1764885233,23112763872.236003,13685865184.596501,58091649947.356107,94890279004.188611,6636535,1367975,8826502,16831012
2022-07-28,Members Exchange (U),141151398,66285332,140303640,347740370,4172112698.983100,3548207186.744199,5172691415.110199,12893011300.837498,1320442,389437,1180511,2890390
2022-07-28,Investors Exchange (V),156614139,31115296,116557244,304286679,8818918453.601000,2219693958.985400,7611819684.724600,18650432097.311000,1907098,211550,1464448,3583096
2022-07-28,NASDAQ PSX (X),28143541,26530241,24510685,79184467,807176572.232900,1239548860.668100,1184085409.292600,3230810842.193600,282875,122478,278982,684335
2022-07-28,BYX Equities (Y),60648092,34638082,44352081,139638255,1558415056.858700,2080704466.656899,1717025858.006599,5356145381.522198,602847,188530,483958,1275335
2022-07-28,BZX Equities (Z),249460235,135305566,209658897,594424698,9202573798.877202,9207236938.398700,11354201574.908800,29764012312.184702,2954766,858901,2398979,6212646
2022-07-27,NYSE American (A),11858629,18470055,9351663,39680347,436261203.702000,623424076.729200,543441819.043100,1603127099.474300,132721,83227,103820,319768
2022-07-27,NASDAQ BX (B),19049122,13345284,20455303,52849709,954014753.132900,875289983.103300,1394069353.638900,3223374089.875100,377023,88579,345421,811023
2022-07-27,NYSE National (C),32920131,22944856,24304190,80169177,913369640.070600,879419275.868700,888431762.602700,2681220678.542000,372010,107011,276707,755728
2022-07-27,FINRA / Nasdaq TRF Chicago (DB),6518633,2455140,12275293,21249066,259829889.612900,109490329.419600,738608449.222600,1107928668.255100,30048,8496,58590,97134
2022-07-27,FINRA / NYSE TRF (DN),178021871,107203100,421232547,706457518,5519279469.693111,4272825300.437498,15425046951.451588,25217151721.582197,588095,215993,1054731,1858819
2022-07-27,FINRA / Nasdaq TRF Carteret (DQ),1362836681,626493412,1770573669,3759903762,54333572813.459813,35297189108.711590,80699639206.880614,170330401129.052017,7099140,1798160,7208028,16105328
2022-07-27,MIAX Pearl (H),31475508,30497038,30845929,92818475,835621648.882100,1360911244.388000,1451697112.044500,3648230005.314600,295899,126310,296130,718339
2022-07-27,EDGA Equities (J),63504290,36809446,58384673,158698409,2397359252.591100,1791703641.797300,2919730730.792100,7108793625.180500,905557,251836,780850,1938243
2022-07-27,EDGX Equities (K),232910446,105438203,271542270,609890919,7894820153.851397,5541995969.812702,12328413312.428994,25765229436.093093,1934219,553747,1989793,4477759
2022-07-27,LTSE (L),71477,35085,25256,131818,2441240.670000,5045893.090000,789138.112200,8276271.872200,290,244,351,885
2022-07-27,NYSE Chicago (M),16260540,3525024,11598454,31384018,1002908394.930000,411791911.822600,1553130220.142900,2967830526.895500,65513,3631,55802,124946
2022-07-27,NYSE (N),891565459,46629043,68453369,1006647871,41652384307.959703,2859171968.759100,3225058655.723700,47736614932.442503,4007501,207468,581490,4796459
2022-07-27,NYSE Arca (P),202288662,326185599,360299104,888773365,7508101333.025002,20397907774.110189,18232615618.809508,46138624725.944699,1940913,1367851,3109002,6417766
2022-07-27,NASDAQ (Q),482903247,214754286,1034807864,1732465397,22063045706.915095,14426083317.298307,65554011922.961196,102043140947.174598,6354794,1407342,8918634,16680770
2022-07-27,Members Exchange (U),130723806,70106800,128397144,329227750,3796872056.341399,3796897634.146600,5248880707.665600,12842650398.153599,1219098,405954,1142982,2768034
2022-07-27,Investors Exchange (V),144726519,27440152,112095569,284262240,8209126111.074000,2271284858.215700,8065186416.312900,18545597385.602600,1945102,188469,1534058,3667629
2022-07-27,NASDAQ PSX (X),26127524,27798610,23691756,77617890,719712622.169700,1336487049.141200,1232803747.683000,3289003418.993900,243996,129730,258201,631927
2022-07-27,BYX Equities (Y),56874794,34252456,40643168,131770418,1460972807.740000,2089159857.319500,1694582035.700100,5244714700.759600,569255,183745,472640,1225640
2022-07-27,BZX Equities (Z),221545650,153197575,189507337,564250562,8796391759.870702,10247487944.570700,11936099101.144497,30979978805.585899,2741520,934278,2343396,6019194
2022-07-26,NYSE American (A),12922024,15957803,9817921,38697748,458980408.307700,485437020.223000,439184876.494300,1383602305.025000,143835,73748,105588,323171
2022-07-26,NASDAQ BX (B),16953920,10030616,17918556,44903092,769330279.570300,628204263.721100,972753935.168900,2370288478.460300,347831,74700,305244,727775
2022-07-26,NYSE National (C),32136331,20235628,22033364,74405323,833328525.574600,704864113.216300,718434115.496400,2256626754.287300,361381,96362,268711,726454
2022-07-26,FINRA / Nasdaq TRF Chicago (DB),7122232,2291580,11865603,21279415,282282835.761700,114982559.993700,543709836.192900,940975231.948300,29325,8110,51798,89233
2022-07-26,FINRA / NYSE TRF (DN),151603487,99806810,432150052,683560349,4992317575.823607,3505015996.497402,12210941567.207895,20708275139.528904,571416,200958,1028461,1800835
2022-07-26,FINRA / Nasdaq TRF Carteret (DQ),1272731065,581416360,1739953700,3594101125,51645199640.465200,29889843549.618007,66629874914.542410,148164918104.625617,6870147,1693822,6836461,15400430
2022-07-26,MIAX Pearl (H),36149056,23881445,30478004,90508505,893077000.604000,997178597.836500,1134708756.042200,3024964354.482700,318184,98460,296744,713388
2022-07-26,EDGA Equities (J),58320811,25867286,51093174,135281271,2215842039.121500,1306099419.226300,2296357018.194100,5818298476.541900,830639,197967,683496,1712102
2022-07-26,EDGX Equities (K),202324027,83975807,267189376,553489210,6765482119.671601,4088719700.045001,9483030085.720190,20337231905.436792,1775016,445923,1827817,4048756
2022-07-26,LTSE (L),18001,2323,45817,66141,1119929.940000,64659.180000,4194350.303300,5378939.423300,237,28,432,697
2022-07-26,NYSE Chicago (M),13498816,13584266,11890508,38973590,673566664.311400,1061682282.791800,1468453418.234400,3203702365.337600,45692,3181,36761,85634
2022-07-26,NYSE (N),819213790,33957122,63316593,916487505,37904405509.529899,2076803886.952800,2589398709.284699,42570608105.767398,3598347,158209,531500,4288056
2022-07-26,NYSE Arca (P),179818709,241856572,335309733,756985014,6907687588.082302,14763475925.527404,15599755524.594991,37270919038.204697,1771833,1088158,2861329,5721320
2022-07-26,NASDAQ (Q),435844601,154383974,903880020,1494108595,19418204057.966696,10083134472.240199,49557534729.423406,79058873259.630301,5624467,1041771,7710793,14377031
2022-07-26,Members Exchange (U),124817886,52989170,127101689,304908745,3571742876.248200,2738210005.412701,3961948890.540699,10271901772.201600,1169639,318732,1053880,2542251
2022-07-26,Investors Exchange (V),130868258,20858604,97033070,248759932,7209164399.496200,1497495654.894500,6306531869.269902,15013191923.660602,1705463,152874,1322695,3181032
2022-07-26,NASDAQ PSX (X),26192831,21669739,21105621,68968191,742346878.953400,1045704347.055300,966472469.716500,2754523695.725200,248307,100244,234620,583171
2022-07-26,BYX Equities (Y),54083034,26400282,39727045,120210361,1334791815.727300,1582312694.458401,1422713541.353800,4339818051.539501,539922,156781,446625,1143328
2022-07-26,BZX Equities (Z),204340176,108120040,167855960,480316176,7460786423.087899,7127610596.852398,8602820892.201996,23191217912.142293,2477054,690448,2024885,5192387
2022-07-25,NYSE American (A),10544869,16126588,6823495,33494952,318758059.865700,413710833.999700,306298390.152200,1038767284.017600,108867,73858,77130,259855
2022-07-25,NASDAQ BX (B),18171081,11106760,18998401,48276242,714131647.939700,727189791.540500,835995657.083000,2277317096.563200,340946,91631,303614,736191
2022-07-25,NYSE National (C),27939975,16093744,20112883,64146602,650625249.298400,660749156.754500,609242444.899500,1920616850.952400,306702,94833,217725,619260
2022-07-25,FINRA / Nasdaq TRF Chicago (DB),6550433,2207599,10518422,19276454,214754995.989100,114617515.824400,563804663.102200,893177174.915700,27085,8022,47450,82557
2022-07-25,FINRA / NYSE TRF (DN),140288235,89142751,358307388,587738374,4321491280.784713,3703341905.863802,11138252755.521795,19163085942.170310,482237,172725,855370,1510332
2022-07-25,FINRA / Nasdaq TRF Carteret (DQ),1223185387,619778373,1849926460,3692890220,46476974670.816908,34817705560.228599,64314063719.304749,145608743950.350256,6588217,1752623,6528763,14869603
2022-07-25,MIAX Pearl (H),32551660,25132891,28486339,86170890,779297649.433300,1082531672.229800,1041032114.908000,2902861436.571100,273324,103279,258060,634663
2022-07-25,EDGA Equities (J),56555085,27475280,49844060,133874425,1997126472.271400,1326154692.557300,2030830798.488300,5354111963.317000,811898,209477,659202,1680577
2022-07-25,EDGX Equities (K),192232053,81980599,259311053,533523705,5918276654.861199,4270668693.869902,8571157885.712102,18760103234.443203,1610912,461793,1672690,3745395
2022-07-25,LTSE (L),35876,25806,83779,145461,1979344.490000,3297295.850000,14542877.705200,19819518.045200,315,36,439,790
2022-07-25,NYSE Chicago (M),6411006,6137241,5147968,17696215,446353438.969400,615689198.342500,850375550.997300,1912418188.309200,37108,3341,30733,71182
2022-07-25,NYSE (N),784712005,33477024,56634940,874823969,34989758011.677294,2053389406.512101,2287905849.905399,39331053268.094794,3336257,160273,484325,3980855
2022-07-25,NYSE Arca (P),170488823,254107907,386886683,811483413,5901855279.191601,15538302841.506113,12314208786.818704,33754366907.516418,1595505,1109502,2562611,5267618
2022-07-25,NASDAQ (Q),401362271,160604131,856337631,1418304033,16562317781.382301,10710975556.367998,43834578115.511212,71107871453.261511,5111780,1127054,7062742,13301576
2022-07-25,Members Exchange (U),110067776,50254021,109783122,270104919,3007771863.957000,2795503652.580400,3522087607.411701,9325363123.949101,997800,316740,900895,2215435
2022-07-25,Investors Exchange (V),127344218,22270727,90525400,240140345,6636128513.300300,1537899744.543600,5654703893.096800,13828732150.940700,1643416,163223,1240734,3047373
2022-07-25,NASDAQ PSX (X),23526891,23038422,20139417,66704730,621617508.500600,1159748765.774900,834914604.248500,2616280878.524000,214481,105956,212337,532774
2022-07-25,BYX Equities (Y),49936805,26457286,39113062,115507153,1132021172.625300,1527205601.317900,1225796853.644700,3885023627.587900,505215,158727,411045,1074987
2022-07-25,BZX Equities (Z),186437537,107032945,179546279,473016761,6554094042.621399,7301677276.107700,7880400320.327098,21736171639.056197,2272377,732738,1896027,4901142
2022-07-22,NYSE American (A),10714161,20092553,8009780,38816494,297405346.010600,497661805.630600,415379234.796000,1210446386.437200,110274,80032,85437,275743
2022-07-22,NASDAQ BX (B),20658479,12662510,21993144,55314133,784249815.204000,828982810.689000,1118760577.163400,2731993203.056400,385106,94729,365487,845322
2022-07-22,NYSE National (C),29804329,16472023,21935717,68212069,685771515.588300,684849085.831500,685337304.764400,2055957906.184200,331778,100675,245909,678362
2022-07-22,FINRA / Nasdaq TRF Chicago (DB),8287127,2366696,13195633,23849456,237318214.079900,132491357.693900,819716017.409200,1189525589.183000,33064,9367,58953,101384
2022-07-22,FINRA / NYSE TRF (DN),191454707,111682122,462970176,766107005,5076367872.108696,3963542143.885000,15287758951.505503,24327668967.499199,675913,228955,1094351,1999219
2022-07-22,FINRA / Nasdaq TRF Carteret (DQ),1336120941,690856229,1881786720,3908763890,47410258254.700411,37930026882.851401,75141071871.456469,160481357009.008281,6882244,1864173,7118235,15864652
2022-07-22,MIAX Pearl (H),36701467,29344133,35731457,101777057,875488667.614200,1370535116.024500,1451589542.091900,3697613325.730600,334520,124327,330825,789672
2022-07-22,EDGA Equities (J),65050741,32545479,57026193,154622413,2157008708.782300,1546124787.373400,2442061943.922500,6145195440.078200,880698,242360,749347,1872405
2022-07-22,EDGX Equities (K),247241172,99668074,296113278,643022524,7083128964.767899,5345365155.816103,12401739516.075595,24830233636.659597,1915305,543778,1984441,4443524
2022-07-22,LTSE (L),34568,13263,131380,179211,2009095.550000,823192.180000,16165686.281800,18997974.011800,332,65,1594,1991
2022-07-22,NYSE Chicago (M),11906697,12413383,11884102,36204182,798722186.976100,1653040467.328200,1709730321.579400,4161492975.883700,52148,3720,45350,101218
2022-07-22,NYSE (N),826327437,39696632,65783956,931808025,35936202989.819705,2584131104.940800,2828955716.052301,41349289810.812806,3635275,195163,558898,4389336
2022-07-22,NYSE Arca (P),204411724,295820268,363512923,863744915,6572055479.077696,17630915615.341510,15497189325.252085,39700160419.671291,1888199,1304090,2868573,6060862
2022-07-22,NASDAQ (Q),434345629,191017777,964000791,1589364197,17533746342.533199,12671967197.254200,53310610696.542927,83516324236.330326,5608872,1314802,8065282,14988956
2022-07-22,Members Exchange (U),124779545,60987344,119813568,305580457,3344972896.427500,3500195953.956500,4663298801.929498,11508467652.313498,1105484,384666,1027067,2517217
2022-07-22,Investors Exchange (V),133098094,23848101,104812559,261758754,6847829194.685799,1801377924.938500,6879992163.694402,15529199283.318701,1642672,167042,1339501,3149215
2022-07-22,NASDAQ PSX (X),27105345,28824444,24486549,80416338,714667544.966400,1458025525.585700,1271349357.924000,3444042428.476100,249295,128398,269004,646697
2022-07-22,BYX Equities (Y),58217030,30058741,44274002,132549773,1560151530.750300,1847251337.839800,1773359071.392100,5180761939.982200,609501,178516,499604,1287621
2022-07-22,BZX Equities (Z),212986468,128580841,224424279,565991588,7443120824.986399,8862530680.922702,10567072326.558605,26872723832.467706,2629004,861009,2297858,5787871
2022-07-21,NYSE American (A),13137806,18678137,8350223,40166166,371971073.338400,563666201.813400,453282304.459500,1388919579.611300,122658,78662,87690,289010
2022-07-21,NASDAQ BX (B),18123887,14215903,18808195,51147985,794280072.712100,866377882.639400,1207029811.758299,2867687767.109799,342765,104081,306810,753656
2022-07-21,NYSE National (C),29482191,19367927,21228157,70078275,744800919.370000,799098376.609700,835488741.537900,2379388037.517600,335330,107944,246549,689823
2022-07-21,FINRA / Nasdaq TRF Chicago (DB),6859762,2784831,11521016,21165609,232910681.862000,137478507.992200,819317680.341500,1189706870.195700,30154,9430,57921,97505
2022-07-21,FINRA / NYSE TRF (DN),116101726,77256716,296101009,489459451,3592994517.009299,3288599965.557202,9639433231.341094,16521027713.907595,508320,165785,811360,1485465
2022-07-21,FINRA / Nasdaq TRF Carteret (DQ),1413105009,826039756,2047838281,4286983046,54359272962.429418,44565206056.819390,86322671384.109115,185247150403.357923,7043420,1916400,7211191,16171011
2022-07-21,MIAX Pearl (H),40831431,31937864,35475497,108244792,925215897.166600,1443327664.109500,1527996980.651400,3896540541.927500,341402,129426,313314,784142
2022-07-21,EDGA Equities (J),62018115,38671993,52312049,153002157,2176220171.384300,1828227735.993800,2501681108.144900,6506129015.523000,848217,268866,698593,1815676
2022-07-21,EDGX Equities (K),249182721,109379043,308336434,666898198,7771641234.877696,5905782054.076201,14364170224.189199,28041593513.143096,1958297,581433,2008716,4548446
2022-07-21,LTSE (L),27094,501,57075,84670,2186297.320000,24617.270000,11079863.646800,13290778.236800,301,6,744,1051
2022-07-21,NYSE Chicago (M),8876736,9757736,8407747,27042219,537861221.490600,1184182441.500000,1156626350.028500,2878670013.019100,45217,3697,37192,86106
2022-07-21,NYSE (N),891627449,40918358,67055074,999600881,40173454345.751900,2617686902.512400,3030491964.836100,45821633213.100400,3877691,198937,541283,4617911
2022-07-21,NYSE Arca (P),224884841,327353904,384443709,936682454,7241998836.036601,20363466989.153408,17248027108.188002,44853492933.378011,1960431,1372074,2852024,6184529
2022-07-21,NASDAQ (Q),477948214,211288645,924229764,1613466623,19869287206.190800,13847813306.427296,54922062756.878605,88639163269.496701,5847471,1390972,7907654,15146097
2022-07-21,Members Exchange (U),131548314,70420388,122035375,324004077,3619160837.840300,4033522295.598199,4871031026.986902,12523714160.425401,1158217,414787,1034955,2607959
2022-07-21,Investors Exchange (V),132476560,28432148,105599350,266508058,7156099577.722500,1984868965.246400,6980062781.104798,16121031324.073698,1670202,181927,1328023,3180152
2022-07-21,NASDAQ PSX (X),30408821,30401807,26256026,87066654,791927554.718200,1439552725.311800,1279820292.356500,3511300572.386500,270851,134737,269219,674807
2022-07-21,BYX Equities (Y),61924628,34209268,43443355,139577251,1751205020.813900,1766728039.524900,2036543501.412800,5554476561.751600,633293,186454,493137,1312884
2022-07-21,BZX Equities (Z),224231408,145655035,199440330,569326773,7988525175.662501,9414548239.956399,10679131926.045705,28082205341.664605,2638063,903128,2143320,5684511
2022-07-20,NYSE American (A),12544908,21093878,10038200,43676986,368962305.172500,580434517.594700,434791708.969300,1384188531.736500,123851,90952,103284,318087
2022-07-20,NASDAQ BX (B),17805250,13332026,19737000,50874276,738082349.241800,817102039.291100,1179304927.474300,2734489316.007200,339348,92953,343233,775534
2022-07-20,NYSE National (C),29405246,22016292,25418654,76840192,724366999.310500,875143403.875500,895719507.691100,2495229910.877100,338714,117338,276052,732104
2022-07-20,FINRA / Nasdaq TRF Chicago (DB),7333742,2755043,14539896,24628681,284234195.905300,134728750.210800,784866109.219200,1203829055.335300,31468,10675,65335,107478
2022-07-20,FINRA / NYSE TRF (DN),179537857,115444541,553373407,848355805,5493011030.632598,4414851591.895099,17581011130.214298,27488873752.741995,598625,233938,1127544,1960107
2022-07-20,FINRA / Nasdaq TRF Carteret (DQ),1439516182,903932059,2247571149,4591019390,56735583808.887109,46755534421.576694,87992271269.519833,191483389499.983636,7006288,2189531,7910662,17106481
2022-07-20,MIAX Pearl (H),39948453,31423722,38004116,109376291,897561159.673200,1400163168.109700,1454026934.162200,3751751261.945100,335676,125570,347372,808618
2022-07-20,EDGA Equities (J),57926406,35187150,59351117,152464673,2104374052.053800,1620899778.517800,2466313114.022000,6191586944.593600,844234,254513,798830,1897577
2022-07-20,EDGX Equities (K),225942792,107931289,329265311,663139392,7512883289.202801,5557948712.706804,12983668450.112389,26054500452.021994,1942528,591237,2172347,4706112
2022-07-20,LTSE (L),45408,62888,42678,150974,2137713.280000,8385433.740000,2736679.931000,13259826.951000,247,391,382,1020
2022-07-20,NYSE Chicago (M),5442194,11803919,8737136,25983249,477530893.974600,1333622432.527500,1155189302.780899,2966342629.282999,44072,3205,42466,89743
2022-07-20,NYSE (N),938556481,42003870,77940589,1058500940,41872741425.424297,2622872327.030900,3084354957.905599,47579968710.360796,4038164,205132,634684,4877980
2022-07-20,NYSE Arca (P),198380273,328970916,415357634,942708823,6981997067.364902,19405666014.530611,17964703459.531686,44352366541.427199,1916874,1455868,3202446,6575188
2022-07-20,NASDAQ (Q),461222304,210526578,1091847918,1763596800,19638589697.470501,13720449117.425293,57280648179.706195,90639686994.601989,6018437,1422907,8987483,16428827
2022-07-20,Members Exchange (U),137413375,73836254,148518806,359768435,3709098293.693100,3838121497.279400,5148475230.969999,12695695021.942499,1199934,411849,1193053,2804836
2022-07-20,Investors Exchange (V),132453418,31604889,118459703,282518010,7212013390.881600,2040677170.673600,7398567875.442102,16651258436.997302,1711186,215399,1506219,3432804
2022-07-20,NASDAQ PSX (X),27443027,29683710,27461855,84588592,706017830.455900,1471059925.749400,1278511094.491400,3455588850.696700,247542,139203,296673,683418
2022-07-20,BYX Equities (Y),57849935,35940389,48814590,142604914,1422587623.981100,1906531733.933100,1753047040.164699,5082166398.078899,591309,202708,521655,1315672
2022-07-20,BZX Equities (Z),216534986,135270986,232608164,584414136,7759097980.290301,8813780015.978301,10822165003.112899,27395042999.381501,2721126,880095,2474506,6075727
2022-07-19,NYSE American (A),12483727,20248053,9900664,42632444,428247559.251200,568661877.701700,428511948.306300,1425421385.259200,134492,85134,100624,320250
2022-07-19,NASDAQ BX (B),16449327,13664385,16298295,46412007,719566174.426200,921326479.745400,985087942.494300,2625980596.665900,329048,91736,306295,727079
2022-07-19,NYSE National (C),32435629,23356916,21764195,77556740,801183356.928800,863081810.200900,655117822.809900,2319382989.939600,376419,108016,256760,741195
2022-07-19,FINRA / Nasdaq TRF Chicago (DB),7314388,2436525,12500790,22251703,271916613.508400,113723381.569800,638067214.425700,1023707209.503900,32330,8870,51776,92976
2022-07-19,FINRA / NYSE TRF (DN),182315256,110502843,599863191,892681290,5985869314.774298,4075773058.542800,14908835593.971698,24970477967.288796,601499,220463,981783,1803745
2022-07-19,FINRA / Nasdaq TRF Carteret (DQ),1353672178,720285835,2168415156,4242373169,55132646036.904005,39736421539.182200,74545006987.448003,169414074563.534208,7104135,1910413,7021674,16036222
2022-07-19,MIAX Pearl (H),35774164,28348164,32146767,96269095,832654043.201200,1291340649.812800,1188240364.856100,3312235057.870100,314437,115993,296533,726963
2022-07-19,EDGA Equities (J),58968451,32821726,53309456,145099633,2168858953.914000,1646875878.744900,2223317618.912900,6039052451.571800,857721,233850,719621,1811192
2022-07-19,EDGX Equities (K),222144703,102854697,321886634,646886034,7673866128.032799,5396851537.840800,11077498954.477096,24148216620.350695,1886836,513705,1895168,4295709
2022-07-19,LTSE (L),24254,22083,39855,86192,1157653.100000,2626710.090000,1070419.412100,4854782.602100,266,127,354,747
2022-07-19,NYSE Chicago (M),11557253,11203121,8447562,31207936,667361009.495400,986753244.040400,1270659933.001500,2924774186.537300,38043,4051,34044,76138
2022-07-19,NYSE (N),902542318,38740586,73110449,1014393353,43052132770.772402,2694432172.861600,2689611035.250000,48436175978.884002,3755341,184774,564478,4504593
2022-07-19,NYSE Arca (P),194463484,299805248,426541427,920810159,7432338181.044298,18233667252.714587,15227390254.995795,40893395688.754680,1896251,1254659,2864386,6015296
2022-07-19,NASDAQ (Q),451258382,185838969,1048787411,1685884762,19969727502.314402,12593468018.170303,56153049808.162494,88716245328.647199,5844561,1221028,7980680,15046269
2022-07-19,Members Exchange (U),136622845,64153208,126544047,327320100,3771067792.217200,3452106018.392901,4347293414.106698,11570467224.716799,1192999,351378,1042890,2587267
2022-07-19,Investors Exchange (V),128818866,26101935,100296381,255217182,7018246182.561500,1915568361.142201,6062528699.826200,14996343243.529901,1680216,182280,1321801,3184297
2022-07-19,NASDAQ PSX (X),27005163,27742199,24498018,79245380,790421571.979500,1490196629.274200,1254665969.073500,3535284170.327200,258207,132641,283010,673858
2022-07-19,BYX Equities (Y),57552390,34210295,42618459,134381144,1401924270.248100,2174465999.934301,1525390762.131500,5101781032.313901,572161,195606,466702,1234469
2022-07-19,BZX Equities (Z),209674445,119398077,215773160,544845682,7734259227.614600,8263191938.806604,9316064842.039997,25313516008.461201,2629639,774455,2217162,5621256
2022-07-18,NYSE American (A),13908434,18652175,10382657,42943266,344056538.271300,465790040.812700,359806554.264700,1169653133.348700,124433,80279,93863,298575
2022-07-18,NASDAQ BX (B),15435072,13554042,16184475,45173589,691947486.401700,855825933.434900,971394255.048300,2519167674.884900,329772,100847,300824,731443
2022-07-18,NYSE National (C),30948611,20948285,22950934,74847830,763082474.192300,846214015.256100,681680687.390400,2290977176.838800,369510,120588,273071,763169
2022-07-18,FINRA / Nasdaq TRF Chicago (DB),7897136,2539802,13041281,23478219,279035542.050700,105647878.217800,697828258.175700,1082511678.444200,33877,9513,54348,97738
2022-07-18,FINRA / NYSE TRF (DN),199216667,106191686,559937068,865345421,5679029999.521305,3833026348.084899,15303306572.401797,24815362920.008001,620041,230005,1032150,1882196
2022-07-18,FINRA / Nasdaq TRF Carteret (DQ),1367282384,680170416,2080607736,4128060536,51533203432.691691,35904350327.658097,73183291890.320799,160620845650.670587,6821927,2112682,6987182,15921791
2022-07-18,MIAX Pearl (H),35968126,27291977,32979535,96239638,821604719.729300,1233346648.267100,1251820692.458200,3306772060.454600,321325,119181,295056,735562
2022-07-18,EDGA Equities (J),56190989,33037022,53309186,142537197,1984459903.863000,1503094563.905100,2103259796.229700,5590814263.997800,816799,231066,701892,1749757
2022-07-18,EDGX Equities (K),238648313,117528219,299118282,655294814,7221385586.875904,5077614412.872901,11266490119.116202,23565490118.865007,1914834,546776,1922782,4384392
2022-07-18,LTSE (L),23155,23215,41455,87825,1308459.740000,682438.170000,2215513.747600,4206411.657600,298,63,493,854
2022-07-18,NYSE Chicago (M),13818894,8796601,13745149,36360644,663235496.980800,1030155621.605400,1490716681.525900,3184107800.112100,43041,4512,38126,85679
2022-07-18,NYSE (N),862561770,34526565,69840492,966928827,39134673171.562592,2175343549.194700,2658266786.204800,43968283506.962092,3733970,177316,556786,4468072
2022-07-18,NYSE Arca (P),205235447,298362465,387575935,891173847,6683081260.532999,17009248348.255603,13572758844.948811,37265088453.737413,1968260,1271399,2845798,6085457
2022-07-18,NASDAQ (Q),445812142,182896176,999933180,1628641498,18695557357.147700,11554641137.937100,49382332216.395884,79632530711.480684,5758825,1231934,7993544,14984303
2022-07-18,Members Exchange (U),141120934,67385827,128420921,336927682,3505755255.027600,3349685316.844101,4325511420.944098,11180951992.815799,1186645,380486,1060435,2627566
2022-07-18,Investors Exchange (V),123182908,26938582,96954872,247076362,6453270515.130501,1812707214.139000,5750841457.952301,14016819187.221802,1622684,179862,1294440,3096986
2022-07-18,NASDAQ PSX (X),24953338,26763900,23732397,75449635,664802243.433200,1302110794.756600,1014800107.575400,2981713145.765200,243054,130944,264050,638048
2022-07-18,BYX Equities (Y),56086513,34491141,42058070,132635724,1234283644.722600,1955712308.452900,1449321222.458800,4639317175.634300,558932,202061,456158,1217151
2022-07-18,BZX Equities (Z),208585032,120723609,207110714,536419355,7167583916.273100,7506120312.017402,8980745496.333500,23654449724.624002,2574310,782683,2140974,5497967
2022-07-15,NYSE American (A),12246645,19452072,7978582,39677299,418359490.555500,494883521.065000,371680647.529600,1284923659.150100,133997,75382,92145,301524
2022-07-15,NASDAQ BX (B),18293738,13032361,17792323,49118422,810509580.884300,879055748.589700,992476108.321000,2682041437.795000,369237,106118,320687,796042
2022-07-15,NYSE National (C),29619768,19263638,21166761,70050167,738385241.144200,825915433.103000,735459312.727200,2299759986.974400,348000,117326,259362,724688
2022-07-15,FINRA / Nasdaq TRF Chicago (DB),6660305,1905219,9997034,18562558,331083889.412200,94827051.126800,599049319.739400,1024960260.278400,26345,8689,46075,81109
2022-07-15,FINRA / NYSE TRF (DN),174363689,102826174,389415031,666604894,4927575679.856600,4211755830.720099,13342698695.051798,22482030205.628497,541011,198483,842612,1582106
2022-07-15,FINRA / Nasdaq TRF Carteret (DQ),1322264201,762651562,1674167987,3759083750,53376278810.687172,44043969980.691565,68887491784.740110,166307740576.118847,6722085,1944964,6378170,15045219
2022-07-15,MIAX Pearl (H),37002368,30896416,30888856,98787640,951739403.400300,1342416101.348400,1246784211.438000,3540939716.186700,338733,129325,298835,766893
2022-07-15,EDGA Equities (J),59431359,33587891,50232598,143251848,2141740354.776900,1703261543.556999,2213791478.289800,6058793376.623699,848483,244936,691299,1784718
2022-07-15,EDGX Equities (K),219399066,94493843,253655489,567548398,7114765055.571097,4952427289.365598,10492179963.865503,22559372308.802198,1869741,522453,1799420,4191614
2022-07-15,LTSE (L),14346,1687,28585,44618,1048777.890000,50454.880000,540000.150400,1639232.920400,151,18,347,516
2022-07-15,NYSE Chicago (M),20046460,17645716,17783696,55475872,1546937067.712900,1970412394.370600,2984695986.207900,6502045448.291400,45498,3793,36803,86094
2022-07-15,NYSE (N),1000962842,36098089,66270916,1103331847,48807377328.488796,2332954575.168201,2655449888.631300,53795781792.288297,3870783,191144,548152,4610079
2022-07-15,NYSE Arca (P),205610430,310111663,303970379,819692472,7064235669.141398,18613017246.335402,13662537248.972113,39339790164.448913,2007498,1296403,2632875,5936776
2022-07-15,NASDAQ (Q),457287434,197225598,1039033562,1693546594,19294875603.321201,13009241166.413198,59136883163.658217,91440999933.392616,5801699,1341304,7851647,14994650
2022-07-15,Members Exchange (U),143692444,68207943,125000809,336901196,3726293305.254300,3374708029.538899,4314313630.525201,11415314965.318400,1212515,397478,1042370,2652363
2022-07-15,Investors Exchange (V),126891202,28817227,99036795,254745224,6774908707.629700,1982099917.404500,6100472213.211197,14857480838.245397,1668046,208369,1303466,3179881
