Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2024-07-18,FINRA / NYSE TRF (DN),73127034,55224788,252071333,380423155,2913030154.721800,2439787095.363299,8647557231.487505,14000374481.572604,393795,210166,763843,1367804
2024-07-18,FINRA / Nasdaq TRF Carteret (DQ),1697896309,917685772,2824071070,5439653151,93264614752.579643,57342475493.163520,138573425408.235979,289180515653.979142,12524820,3456741,14136616,30118177
2024-07-18,MIAX Pearl (H),57913711,66085381,92010681,216009773,1699353643.975600,2584754115.584801,2829875302.318000,7113983061.878401,540423,245522,594437,1380382
2024-07-18,EDGA Equities (J),42730378,18954423,51032798,112717599,1579892843.206500,824871568.962500,1535403281.835000,3940167694.004000,486488,113947,452740,1053175
2024-07-18,EDGX Equities (K),162950422,118605402,374447042,656002866,7568559140.720598,7430322502.364898,16669278490.600587,31668160133.686083,1587966,701334,2354055,4643355
2024-07-18,LTSE (L),20978,499251,570682,1090911,1106021.860000,18898747.860000,3114711.180000,23119480.900000,228,243,307,778
2024-07-18,NYSE Chicago (M),20058129,17079264,31325677,68463070,1959591420.575700,1654305904.937100,4561560987.174298,8175458312.687098,153248,7737,153145,314130
2024-07-18,NYSE (N),948713277,55163830,104260713,1108137820,53582744883.002105,3391853170.676801,4433102206.310899,61407700259.989805,3957957,213821,749359,4921137
2024-07-18,NYSE Arca (P),180271534,369657112,533198317,1083126963,9408731681.839302,25110300412.115214,20527000137.405401,55046032231.359917,2254766,1755611,3929980,7940357
2024-07-18,NASDAQ (Q),470160636,226077183,1262273790,1958511609,28575116632.216898,17320990694.853300,84990303188.716528,130886410515.786726,7217159,1501718,10822877,19541754
2024-07-18,Members Exchange (U),76059877,61126062,139921949,277107888,3580641486.202100,3671977056.609399,6156055708.623498,13408674251.434997,980725,346497,1095620,2422842
2024-07-18,Investors Exchange (V),116593645,33516540,100692695,250802880,7680925416.977799,2363330070.227100,6381687910.192300,16425943397.397199,1465633,207448,1187046,2860127
2024-07-18,NASDAQ PSX (X),7328832,7949475,11109834,26388141,515988083.990600,575319528.343400,692452932.092500,1783760544.426500,116368,39207,125637,281212
2024-07-18,BYX Equities (Y),33397831,24993769,46910074,105301674,1254564923.447800,1127148917.702500,1451555655.426501,3833269496.576801,364624,123849,380683,869156
2024-07-18,BZX Equities (Z),195863832,133465437,243983636,573312905,10768936882.430298,9694934524.362095,14276637882.358900,34740509289.151293,2865312,819049,2658443,6342804
2024-07-17,NYSE American (A),7199371,16923687,7129276,31252334,327259365.366900,349593264.205000,432746060.438700,1109598690.010600,89135,69019,76685,234839
2024-07-17,NASDAQ BX (B),12563256,11352544,15164930,39080730,858462788.045500,601174118.408900,1061041482.146700,2520678388.601100,182922,83131,187535,453588
2024-07-17,NYSE National (C),16467305,11159020,18668334,46294659,546906749.309400,399365922.149900,609988665.598800,1556261337.058100,192002,69631,169269,430902
2024-07-17,FINRA / Nasdaq TRF Chicago (DB),6966758,2754874,14259939,23981571,385568150.722400,183358184.209900,1141836037.809100,1710762372.741400,54326,17755,121473,193554
2024-07-17,FINRA / NYSE TRF (DN),76250554,55586829,223850839,355688222,2733870077.632600,3297107065.752801,8281854814.903806,14312831958.289207,422331,218398,860696,1501425
2024-07-17,FINRA / Nasdaq TRF Carteret (DQ),1834246292,934520816,2774961062,5543728170,96166661406.561278,62094563830.139508,149530309787.554945,307791535024.255731,13253870,3790313,15559572,32603755
2024-07-17,MIAX Pearl (H),59449899,58481840,88167207,206098946,1742201864.166800,2394841402.435200,3029098858.898800,7166142125.500800,563751,235046,625039,1423836
2024-07-17,EDGA Equities (J),61499055,28350660,61997068,151846783,1827781533.971800,1153935607.980100,1821593043.553400,4803310185.505300,601985,151978,540519,1294482
2024-07-17,EDGX Equities (K),173037941,125201096,385612556,683851593,7868202232.827401,7535734885.135700,19985799656.487392,35389736774.450493,1666339,784730,2807519,5258588
2024-07-17,LTSE (L),69642,147482,167364,384488,1687117.790000,5091507.600000,1356819.170000,8135444.560000,229,92,212,533
2024-07-17,NYSE Chicago (M),15264182,16813140,27360737,59438059,1576071447.656200,2091391825.921400,3915830931.274800,7583294204.852400,146727,8764,160955,316446
2024-07-17,NYSE (N),996124360,56759409,109587896,1162471665,57160666758.394795,3464950255.402400,5293292429.847300,65918909443.644495,4060036,223104,815885,5099025
2024-07-17,NYSE Arca (P),187779904,379070075,517532428,1084382407,9877945788.276203,26276536521.484785,22952157718.306312,59106640028.067300,2306224,1872038,4342127,8520389
2024-07-17,NASDAQ (Q),492525322,226210074,1393147975,2111883371,29184003915.500694,17238216276.279988,102329447683.073137,148751667874.853819,7378331,1570129,12067888,21016348
2024-07-17,Members Exchange (U),89625235,65853143,138048862,293527240,4026356750.904600,3790896465.190600,7019181041.571498,14836434257.666698,1087241,374046,1243044,2704331
2024-07-17,Investors Exchange (V),120072067,31227790,107152782,258452639,7865251216.595700,2422046943.047999,7707792150.967602,17995090310.611301,1483473,206206,1295665,2985344
2024-07-17,NASDAQ PSX (X),8264762,9517077,11355234,29137073,558508521.034100,618901283.905500,906752441.856300,2084162246.795900,135716,48424,154717,338857
2024-07-17,BYX Equities (Y),34367243,24140017,45401702,103908962,1290477583.861500,1059866726.761200,1632916096.808199,3983260407.430899,375741,125575,407513,908829
2024-07-17,BZX Equities (Z),199410324,131434472,248978975,579823771,11215303200.960104,9768051329.158302,16368298347.903498,37351652878.021904,2955569,821407,2926147,6703123
2024-07-16,NYSE American (A),6473191,18787592,6948146,32208929,294842134.800700,323362379.898300,315977297.571300,934181812.270300,85218,70087,66143,221448
2024-07-16,NASDAQ BX (B),12625521,8572965,15046551,36245037,785156357.268500,488400917.321100,702870835.216500,1976428109.806100,175469,62616,159726,397811
2024-07-16,NYSE National (C),15424424,9489064,18447504,43360992,487813302.769200,364613751.202100,434892856.666400,1287319910.637700,186216,56605,162912,405733
2024-07-16,FINRA / Nasdaq TRF Chicago (DB),6808395,2927689,13597863,23333947,350297889.711000,167275692.398400,1028285915.769300,1545859497.878700,47822,16259,96662,160743
2024-07-16,FINRA / NYSE TRF (DN),71372784,55653138,235556009,362581931,2663678598.488600,2499632342.993999,7905943888.836896,13069254830.319495,376717,167319,696804,1240840
2024-07-16,FINRA / Nasdaq TRF Carteret (DQ),1762827146,891469262,2808829126,5463125534,87866388033.760802,53015585346.527400,121471279909.365202,262353253289.653404,12654629,3412032,13810398,29877059
2024-07-16,MIAX Pearl (H),53421564,47245326,82252014,182918904,1553098218.530800,2008634331.640600,2185225675.631300,5746958225.802700,528600,179767,555742,1264109
2024-07-16,EDGA Equities (J),54390930,23977774,61025188,139393892,1476012182.007300,1065034083.651900,1301953925.108000,3843000190.767200,540687,128108,539241,1208036
2024-07-16,EDGX Equities (K),164702623,98143639,366326307,629172569,6928276404.510501,5815624528.964701,13780852622.926903,26524753556.402105,1468980,536056,2193067,4198103
2024-07-16,LTSE (L),84314,512914,417668,1014896,6474000.650000,18663660.050000,4040270.200000,29177930.900000,654,262,309,1225
2024-07-16,NYSE Chicago (M),18646094,13629129,22946837,55222060,1896727356.849200,2357843964.008501,3001007546.878200,7255578867.735901,157956,8598,157244,323798
2024-07-16,NYSE (N),957765156,42577361,93790456,1094132973,53525143786.986801,2555683652.078801,3075139627.601199,59155967066.666801,3681925,175218,642425,4499568
2024-07-16,NYSE Arca (P),168886311,312454341,508674158,990014810,8321819863.081300,21922528858.305297,14263042819.040402,44507391540.426999,2017031,1415441,3572916,7005388
2024-07-16,NASDAQ (Q),433696758,188401475,1221661232,1843759465,25227090021.691712,15515705951.324294,68173459644.078621,108916255617.094627,6640975,1299394,9793977,17734346
2024-07-16,Members Exchange (U),84016882,53960400,138675039,276652321,3422123386.351100,3047030059.206502,4539765133.619899,11008918579.177501,946154,279031,1017908,2243093
2024-07-16,Investors Exchange (V),106709913,25963568,93956807,226630288,7000654607.068199,1883931470.678900,5336563780.046900,14221149857.793999,1379602,174458,1119367,2673427
2024-07-16,NASDAQ PSX (X),8071727,8123422,10864074,27059223,545032817.729600,560209180.948300,612716158.331100,1717958157.009000,132796,39230,133615,305641
2024-07-16,BYX Equities (Y),33457423,22467193,44305518,100230134,1150017848.100700,1070165089.699500,1104682708.374100,3324865646.174300,352509,111624,369904,834037
2024-07-16,BZX Equities (Z),179024479,104747297,229221278,512993054,9624986295.619901,7682339258.068802,10699080314.959399,28006405868.648102,2621792,604854,2393671,5620317
2024-07-15,NYSE American (A),5630705,19004624,6669770,31305099,240643797.033200,378661181.978000,354457664.341900,973762643.353100,72552,74608,63017,210177
2024-07-15,NASDAQ BX (B),10314668,8740168,13298495,32353331,734318243.300200,486894782.945400,768027696.593800,1989240722.839400,168924,67352,172424,408700
2024-07-15,NYSE National (C),15568905,9211577,19412067,44192549,514583240.208000,350614172.662900,495241517.327700,1360438930.198600,192646,51628,162621,406895
2024-07-15,FINRA / Nasdaq TRF Chicago (DB),5376589,2920433,14858965,23155987,276511572.902500,187330644.212000,1327136326.315700,1790978543.430200,46232,16605,119381,182218
2024-07-15,FINRA / NYSE TRF (DN),60494473,55754349,212392293,328641115,2043573297.559200,1965095280.413200,7619404418.571593,11628072996.543993,366197,166828,758136,1291161
2024-07-15,FINRA / Nasdaq TRF Carteret (DQ),1602743546,870304903,2600849318,5073897767,79726529737.442742,48303159721.606486,129290561083.042872,257320250542.092100,11685911,3416191,14148232,29250334
2024-07-15,MIAX Pearl (H),53810815,54019328,82045555,189875698,1528161045.443700,2158398636.039200,2601034937.112300,6287594618.595200,509401,195752,562921,1268074
2024-07-15,EDGA Equities (J),49848212,23832437,57301577,130982226,1365276467.859600,991863058.848900,1449417979.593700,3806557506.302200,508297,123661,522642,1154600
2024-07-15,EDGX Equities (K),148476856,104201754,349328804,602007414,6081787441.792303,5809465941.863901,15953456475.141517,27844709858.797721,1370097,555157,2310107,4235361
2024-07-15,LTSE (L),32049,147348,756758,936155,4570114.740000,8445417.570000,5243980.420000,18259512.730000,192,216,611,1019
2024-07-15,NYSE Chicago (M),17608506,13023342,24939171,55571019,1515108267.369400,1575827556.082600,3589942440.876100,6680878264.328100,136017,9342,145614,290973
2024-07-15,NYSE (N),874972991,46901383,96054159,1017928533,47103760113.741601,2909335434.508700,3563388114.143900,53576483662.394201,3371047,191083,653975,4216105
2024-07-15,NYSE Arca (P),157087358,339053518,464769003,960909879,7410082673.249499,22253871455.385627,17144297186.714499,46808251315.349625,1897349,1483964,3837368,7218681
2024-07-15,NASDAQ (Q),392203161,194497083,1198462273,1785162517,21445953205.304905,14981353617.681003,73963173100.565593,110390479923.551501,6043579,1333420,9564181,16941180
2024-07-15,Members Exchange (U),77094570,60764757,130098972,267958299,3159411383.469700,3008294405.736801,5010516464.643799,11178222253.850300,912369,310618,1007893,2230880
2024-07-15,Investors Exchange (V),101247225,25007422,85237535,211492182,6285333953.567400,1695891954.972400,5113846664.994201,13095072573.534001,1300700,163825,1038406,2502931
2024-07-15,NASDAQ PSX (X),5605901,6982856,8945056,21533813,367306230.763300,479186618.649000,569151455.140500,1415644304.552800,92539,35038,112174,239751
2024-07-15,BYX Equities (Y),29611005,21505799,42725059,93841863,1026302368.322400,921667977.995300,1236895417.507400,3184865763.825100,339402,98780,370487,808669
2024-07-15,BZX Equities (Z),164040396,104428449,221495900,489964745,8381499816.037300,7551777298.378101,11988046469.757409,27921323584.172810,2389189,616613,2367108,5372910
2024-07-12,NYSE American (A),6916745,15805240,7457578,30179563,294225577.188700,318850063.879000,407550959.068900,1020626600.136600,85730,65010,70803,221543
2024-07-12,NASDAQ BX (B),9576852,7901422,14994853,32473127,652069184.526200,437355260.359100,805963034.988700,1895387479.874000,152019,59210,155199,366428
2024-07-12,NYSE National (C),13446256,9401812,18598954,41447022,411969151.275000,358614338.842700,449766346.004100,1220349836.121800,169013,45858,138557,353428
2024-07-12,FINRA / Nasdaq TRF Chicago (DB),6255758,2259744,14624347,23139849,335148307.301800,162861721.423800,1205039515.427100,1703049544.152700,44327,15224,103192,162743
2024-07-12,FINRA / NYSE TRF (DN),66007582,46541599,249401368,361950549,2189483529.104400,1777021794.024801,7890274009.990902,11856779333.120103,344033,156090,742347,1242470
2024-07-12,FINRA / Nasdaq TRF Carteret (DQ),1572635999,781942630,2730428172,5085006801,75120834866.966230,50906904476.222991,124839223301.159526,250866962644.348747,11407323,3044796,12966203,27418322
2024-07-12,MIAX Pearl (H),50805582,46847202,81987335,179640119,1449296651.960600,2039889342.217700,2447507339.674201,5936693333.852501,476270,177547,523045,1176862
2024-07-12,EDGA Equities (J),49744358,22933553,65470399,138148310,1428716262.491100,965926020.862400,1572030788.342500,3966673071.696000,512757,121482,521510,1155749
2024-07-12,EDGX Equities (K),156700114,95746302,389975276,642421692,6158268872.446300,6067056326.579701,15612562518.361698,27837887717.387699,1373205,515412,2176448,4065065
2024-07-12,LTSE (L),75844,371894,716757,1164495,7078171.460000,12481677.910000,3535715.910000,23095565.280000,251,237,452,940
2024-07-12,NYSE Chicago (M),14535622,13954920,19726974,48217516,1272142904.164800,2451388626.382399,2603213823.214501,6326745353.761700,129341,7972,133841,271154
2024-07-12,NYSE (N),904829272,46516462,103802295,1055148029,49869379326.246894,2893618457.204699,4077685828.268000,56840683611.719593,3315208,175012,634091,4124311
2024-07-12,NYSE Arca (P),159042465,304273702,544613261,1007929428,7601043726.125099,21932049217.709797,16713546958.559897,46246639902.394793,1872694,1326417,3500039,6699150
2024-07-12,NASDAQ (Q),392935553,184271235,1208348758,1785555546,21729763114.685298,15517570557.400908,77006749929.271576,114254083601.357782,6020728,1245568,9149843,16416139
2024-07-12,Members Exchange (U),77399333,56607918,143596207,277603458,3225231739.399600,3172937927.918301,5488563724.004500,11886733391.322401,889540,287825,994094,2171459
2024-07-12,Investors Exchange (V),99449590,25374172,83863983,208687745,6165988540.554200,1877478886.111400,5354704239.488999,13398171666.154599,1287612,161489,1038073,2487174
2024-07-12,NASDAQ PSX (X),5901418,6994020,10789415,23684853,398013909.130300,581917323.231700,627484458.306900,1607415690.668900,99788,35552,112459,247799
2024-07-12,BYX Equities (Y),28684219,19675894,47584248,95944361,1008790785.461500,854112188.717800,1261386539.947900,3124289514.127200,322623,96085,356149,774857
2024-07-12,BZX Equities (Z),164358550,100977178,234268269,499603997,8682937884.511701,7809019585.937098,13692486400.115001,30184443870.563800,2348177,564315,2284805,5197297
2024-07-11,NYSE American (A),6653252,17992437,8399009,33044698,286632307.670200,367728335.230200,465721066.641500,1120081709.541900,85025,73544,79921,238490
2024-07-11,NASDAQ BX (B),10502136,11425214,17805738,39733088,624638074.221700,601812595.666100,1149688232.468000,2376138902.355800,164776,85123,202786,452685
2024-07-11,NYSE National (C),14673539,12124056,22073974,48871569,409689792.819100,417383553.002600,543323612.750200,1370396958.571900,182708,63363,180706,426777
2024-07-11,FINRA / Nasdaq TRF Chicago (DB),6137104,2903050,15663805,24703959,346232547.347100,171931153.398900,1525347092.696501,2043510793.442501,47746,16611,133251,197608
2024-07-11,FINRA / NYSE TRF (DN),67042538,52311907,248677299,368031744,2046185181.062400,2848170449.805099,9943764664.415300,14838120295.282799,359399,158059,799773,1317231
2024-07-11,FINRA / Nasdaq TRF Carteret (DQ),1678186537,894893668,2957174864,5530255069,80449668948.355706,54925908359.624632,156519408871.255402,291894986179.235740,11699335,3438737,15145403,30283475
2024-07-11,MIAX Pearl (H),59417645,64428821,97680221,221526687,1527944893.738800,2678716652.036600,3353000844.902401,7559662390.677801,554298,240274,683956,1478528
2024-07-11,EDGA Equities (J),64020675,34339158,76393422,174753255,1563800554.516700,1381426571.681400,2140643244.047800,5085870370.245900,615309,175041,661763,1452113
2024-07-11,EDGX Equities (K),168347519,110811859,425488862,704648240,6335855000.652703,7089333429.960901,21617774797.693794,35042963228.307398,1482132,626902,2699864,4808898
2024-07-11,LTSE (L),843093,80034,329193,1252320,6859107.470000,2989119.770000,1626291.470000,11474518.710000,449,132,264,845
2024-07-11,NYSE Chicago (M),15854540,12695952,25251993,53802485,1495436393.687800,2114489621.577900,3072704804.190299,6682630819.455999,159604,9369,171424,340397
2024-07-11,NYSE (N),977160051,54302989,126551402,1158014442,52036756386.355900,3375900611.823499,5721921364.725401,61134578362.904800,3651505,221778,812744,4686027
2024-07-11,NYSE Arca (P),187383441,384307370,586304300,1157995111,8195400109.366300,26443539617.437599,23227647912.253298,57866587639.057197,2157728,1768608,4431040,8357376
2024-07-11,NASDAQ (Q),443604998,230402356,1392577012,2066584366,23208579401.088510,18582265527.514601,99899392254.876717,141690237183.479828,6604972,1643424,10974454,19222850
2024-07-11,Members Exchange (U),85262370,72509365,160601964,318373699,3325034307.372700,3981108935.110500,7001243174.682604,14307386417.165804,993745,388990,1228080,2610815
2024-07-11,Investors Exchange (V),109914070,32589033,104096398,246599501,6529048139.913701,2317998546.530501,6520450161.201900,15367496847.646102,1377456,210129,1190258,2777843
2024-07-11,NASDAQ PSX (X),6473455,8831343,12625876,27930674,396340685.174600,664094696.616600,814188090.166800,1874623471.958000,107620,42427,145765,295812
2024-07-11,BYX Equities (Y),32034826,25105127,49871370,107011323,1028497633.558600,1168085759.314600,1569808390.205801,3766391783.079001,355623,124534,424420,904577
2024-07-11,BZX Equities (Z),183868107,115840411,262710424,562418942,8878184734.074299,9139385883.819795,16778714569.270004,34796285187.164098,2554308,715567,2761847,6031722
2024-07-10,NYSE American (A),6018394,14156347,6371829,26546570,254022260.365400,213963716.923500,259060030.667500,727046007.956400,72749,51880,53972,178601
2024-07-10,NASDAQ BX (B),9526813,6252473,12600341,28379627,570839752.984900,350923252.622000,678493655.917700,1600256661.524600,131156,47252,140576,318984
2024-07-10,NYSE National (C),10806974,7407397,16483378,34697749,338186113.463800,263179592.027000,387708684.236500,989074389.727300,142245,40979,123306,306530
2024-07-10,FINRA / Nasdaq TRF Chicago (DB),5279226,2129890,13200936,20610052,290703508.239000,128391939.869200,1085815933.524900,1504911381.633100,43503,11801,97819,153123
2024-07-10,FINRA / NYSE TRF (DN),62342035,39145382,215253658,316741075,2273257143.677200,1486728468.824901,7518311266.246901,11278296878.749002,339034,132557,689266,1160857
2024-07-10,FINRA / Nasdaq TRF Carteret (DQ),1455674702,682667391,2610171949,4748514042,70608369608.206518,39623957572.873892,127460455565.719669,237692782746.800079,10652372,2761322,12902241,26315935
2024-07-10,MIAX Pearl (H),43877309,32962776,69708634,146548719,1158715325.530800,1419565897.099300,2046518861.251900,4624800083.882000,409257,138583,469223,1017063
2024-07-10,EDGA Equities (J),48584180,19267234,54424772,122276186,1209315627.641300,717678331.189000,1249880839.245400,3176874798.075700,461120,103684,448492,1013296
2024-07-10,EDGX Equities (K),129619171,73496570,320664028,523779769,5395960115.024999,4147497446.039499,14878688824.132592,24422146385.197090,1199325,411997,1986225,3597547
2024-07-10,LTSE (L),34938,245495,659338,939771,1233966.130000,2195340.880000,3898711.870000,7328018.880000,186,262,572,1020
2024-07-10,NYSE Chicago (M),16764274,11089626,21449857,49303757,1462579489.141700,1394342524.908600,2815622605.867199,5672544619.917499,133010,8318,132322,273650
2024-07-10,NYSE (N),807980274,36048384,82202976,926231634,45216810767.827201,2011051382.104000,3544412087.968100,50772274237.899301,2883195,142840,571141,3597176
2024-07-10,NYSE Arca (P),147880336,233045132,467963571,848889039,6703942877.801302,15697891189.317006,14767857400.681010,37169691467.799318,1674912,1061782,3335433,6072127
2024-07-10,NASDAQ (Q),337924615,136960534,1057450240,1532335389,18408854143.665008,10655887256.005099,70699780487.920732,99764521887.590839,5038949,965321,7927369,13931639
2024-07-10,Members Exchange (U),67317376,45223343,123569225,236109944,2707119183.284799,2334126276.652900,4726637724.517700,9767883184.455399,781242,235442,897533,1914217
2024-07-10,Investors Exchange (V),88954815,22362829,80018379,191336023,5632713859.331400,1440760568.258300,4875863668.300200,11949338095.889900,1188550,143219,963867,2295636
2024-07-10,NASDAQ PSX (X),5174103,5219442,8546625,18940170,332328139.375400,383675097.233300,478758014.767500,1194761251.376200,85355,27738,95495,208588
2024-07-10,BYX Equities (Y),28713743,15329016,40316196,84358955,916593164.954500,683556256.705000,1094697121.325800,2694846542.985300,302083,77365,326752,706200
2024-07-10,BZX Equities (Z),140812297,75274681,194532075,410619053,7145969787.691901,5560926538.198900,11143331074.757507,23850227400.648308,2004756,452885,2040976,4498617
2024-07-09,NYSE American (A),5724783,13613249,5814428,25152460,216235383.451200,209763773.488300,265082060.879200,691081217.818700,69968,55958,55637,181563
2024-07-09,NASDAQ BX (B),8866001,6237920,12674830,27778751,585039439.435500,317762654.265800,759593618.623900,1662395712.325200,140755,44407,154500,339662
2024-07-09,NYSE National (C),10976806,7050007,14755757,32782570,346506970.720800,236263584.861800,362341170.896400,945111726.479000,144569,35205,121025,300799
2024-07-09,FINRA / Nasdaq TRF Chicago (DB),4980613,2015757,12133169,19129539,281356069.766200,109354384.421000,1206723478.727900,1597433932.915100,39094,11242,105718,156054
2024-07-09,FINRA / NYSE TRF (DN),59824149,46644058,184783262,291251469,2270769482.227100,1372708264.198000,8229255921.366696,11872733667.791796,331333,128373,670622,1130328
2024-07-09,FINRA / Nasdaq TRF Carteret (DQ),1463770488,719357747,2385610582,4568738817,71173414455.437609,37978765145.852299,128171511616.818415,237323691218.108323,10549609,2725561,12774140,26049310
2024-07-09,MIAX Pearl (H),40597130,31703766,64066467,136367363,1138846473.095200,1289997052.867900,2092722096.090200,4521565622.053300,396593,131318,461419,989330
2024-07-09,EDGA Equities (J),47248786,20568332,49256420,117073538,1245154620.457300,746760627.143600,1244787234.438700,3236702482.039600,463027,99988,450441,1013456
2024-07-09,EDGX Equities (K),124236825,75567529,298997360,498801714,5311015757.799401,3850241396.234802,14193166469.123009,23354423623.157212,1202655,405956,1982900,3591511
2024-07-09,LTSE (L),73533,189766,661648,924947,679891.550000,4026851.590000,6175645.990000,10882389.130000,258,344,512,1114
2024-07-09,NYSE Chicago (M),11497135,7646391,17270030,36413556,1168502042.001600,788959523.689400,3339570076.610299,5297031642.301299,119467,7173,124684,251324
2024-07-09,NYSE (N),798062554,34025022,90718791,922806367,44338198757.145700,1882216193.851000,3705305975.993501,49925720926.990201,2836092,139433,585933,3561458
2024-07-09,NYSE Arca (P),134911571,240844622,410843738,786599931,6398389807.025399,14110641021.453002,15120070400.661809,35629101229.140210,1643829,1025393,3291848,5961070
2024-07-09,NASDAQ (Q),325299700,133600295,1003742330,1462642325,17650322102.200100,9474692953.197504,64191112960.712871,91316128016.110475,5030063,927203,7982791,13940057
2024-07-09,Members Exchange (U),65363717,42215509,112332123,219911349,2762779917.561700,1951132207.938999,4837159687.157698,9551071812.658397,787007,215219,904191,1906417
2024-07-09,Investors Exchange (V),89614477,21524943,79321338,190460758,5607526472.648599,1329025222.894500,4914971073.967900,11851522769.510999,1267395,137676,1027086,2432157
2024-07-09,NASDAQ PSX (X),4988250,4892058,9321075,19201383,297625298.625000,339895892.026200,503071253.891300,1140592444.542500,85089,26200,110614,221903
2024-07-09,BYX Equities (Y),25904861,16291937,34586582,76783380,866239455.111400,711033364.290200,1041542279.356300,2618815098.757900,296647,78932,313964,689543
2024-07-09,BZX Equities (Z),137026045,73035003,187348266,397409314,7119628439.524799,4874275010.224499,10768120112.297596,22762023562.046894,1998371,421649,2025059,4445079
2024-07-08,NYSE American (A),5606521,17151399,5877518,28635438,237655597.923700,226453430.234000,249040185.687800,713149213.845500,74190,58326,56388,188904
2024-07-08,NASDAQ BX (B),7393002,6680995,13821647,27895644,512431259.937800,362095362.935500,836860586.945300,1711387209.818600,124317,57349,151044,332710
2024-07-08,NYSE National (C),9778314,6780526,14631128,31189968,321717283.008100,240866892.323700,412478997.673800,975063173.005600,138058,35860,125827,299745
2024-07-08,FINRA / Nasdaq TRF Chicago (DB),5093175,2029590,12483909,19606674,274488303.355600,113787294.897000,1216001418.253500,1604277016.506100,44095,12725,108364,165184
2024-07-08,FINRA / NYSE TRF (DN),58144666,46913513,212352298,317410477,2027380539.501300,1626016637.433199,7232691095.856703,10886088272.791202,337751,131787,670030,1139568
2024-07-08,FINRA / Nasdaq TRF Carteret (DQ),1441795369,710300131,2594983545,4747079045,70202957204.022162,38346207878.574709,125146349445.266384,233695514527.863255,10877642,3039213,13271097,27187952
2024-07-08,MIAX Pearl (H),39476242,31571078,66096227,137143547,1057426375.803100,1322403067.488200,2082338922.918800,4462168366.210100,377491,140540,450465,968496
2024-07-08,EDGA Equities (J),45509375,20379434,56723787,122612596,1166964077.656600,774379535.900800,1434843011.482500,3376186625.039900,454395,103609,491483,1049487
2024-07-08,EDGX Equities (K),122818804,77128800,325799785,525747389,5215008477.454201,3784116640.952800,13740103301.079892,22739228419.486893,1182487,407770,1965627,3555884
2024-07-08,LTSE (L),104946,199945,463425,768316,2327917.820000,7174349.100000,3606282.780000,13108549.700000,240,190,573,1003
2024-07-08,NYSE Chicago (M),13264820,10857996,17659534,41782350,1362023239.162900,1448283815.853100,2460253226.344799,5270560281.360799,129433,7902,137765,275100
2024-07-08,NYSE (N),848515162,34666116,89208925,972390203,46759429160.187894,1941956454.826300,3471661726.082800,52173047341.096994,2753000,137775,573655,3464430
2024-07-08,NYSE Arca (P),129888168,272684279,512342534,914914981,6131884980.913403,16197859582.192502,15854171797.977101,38183916361.083006,1608274,1089460,3308294,6006028
2024-07-08,NASDAQ (Q),311289201,133702084,1068585747,1513577032,16707839859.431595,9738971604.586604,66224397065.652741,92671208529.670940,4854653,923933,7807204,13585790
2024-07-08,Members Exchange (U),61994058,43010429,125325770,230330257,2573691528.918000,2042781351.402599,4837256403.270701,9453729283.591300,765813,223038,901011,1889862
2024-07-08,Investors Exchange (V),83935308,21664019,81101166,186700493,5307127906.715400,1379498610.921900,4733975828.538298,11420602346.175598,1238235,138902,1018385,2395522
2024-07-08,NASDAQ PSX (X),5119303,6212577,8044803,19376683,301232863.057400,408843497.078500,479591991.827300,1189668351.963200,85508,29894,98057,213459
2024-07-08,BYX Equities (Y),24866987,16163497,41063241,82093725,766429559.560900,693879487.972500,1080235559.182800,2540544606.716200,274781,82062,326159,683002
2024-07-08,BZX Equities (Z),131907167,77007147,195880339,404794653,6693494512.152600,5099793651.639900,10656480926.349597,22449769090.142097,2000544,443323,1994518,4438385
2024-07-05,NYSE American (A),5092627,16316160,6551696,27960483,230402488.881500,240303365.797400,290228588.635000,760934443.313900,71491,51409,55452,178352
2024-07-05,NASDAQ BX (B),8126652,6552452,13142636,27821740,513263582.248900,352978168.899500,783297095.432800,1649538846.581200,123398,41729,142491,307618
2024-07-05,NYSE National (C),10900388,7074065,15682847,33657300,318564029.418100,261074180.655900,382541720.603500,962179930.677500,139562,38980,126760,305302
2024-07-05,FINRA / Nasdaq TRF Chicago (DB),4929410,2168024,12654694,19752128,222599766.573100,119303139.156100,1283647182.270101,1625550087.999301,40265,13205,108428,161898
2024-07-05,FINRA / NYSE TRF (DN),52087821,49694639,182708424,284490884,1682962773.236700,1189948271.272100,7299176188.792905,10172087233.301705,320380,172250,664195,1156825
2024-07-05,FINRA / Nasdaq TRF Carteret (DQ),1387615522,717336473,2292045704,4396997699,63822782176.705893,37914602546.329783,117952470908.340560,219689855631.376236,10156878,2958856,12252970,25368704
2024-07-05,MIAX Pearl (H),44389957,32590043,66989657,143969657,1213164948.346400,1387176455.444900,2178811202.207200,4779152605.998500,441403,139507,452400,1033310
2024-07-05,EDGA Equities (J),47595469,21291711,53299889,122187069,1074482243.930100,783005886.475500,1181646752.831500,3039134883.237100,454634,111723,439432,1005789
2024-07-05,EDGX Equities (K),118265882,82630552,303852956,504749390,4527936708.927502,4195893710.627803,13448598568.579204,22172428988.134509,1097127,457763,1831073,3385963
